"ï..creation_date","line_number","quantity","org_id","ITEM_KEY","invoice_date","Line.Net.Sales...Local","Line.Net.Sales","line_total_cost_functional","line_total_cost_corp","Line.Prime.Cost...Local","Line.Prime.Cost","corp_exch","map_corp_exch","functionalcurr","Line.Gross.Sales...Local","Line.Gross.Sales","Line.Total.Discount...Local","Line.Total.Discount","transactionalcurrency","standardpricelistcurr","dsn","CUSTOMER_KEY","service_type","invoice_number","ORDER_NUMBER","ORDER_TYPE_ID","SourceTable","ORDER_STATUS","EM_KEY","Operational_Revenue","Operational_Revenue_Corp","Operational_Prime_Cost","Operational_Prime_Cost_corp","Operational_standard_cost","Operational_standard_cost_Corp","BMS.Order.Type.Code","Item.Number","Item.Description","User.Item.Type","BRAND_FRANCHISE_PRODUCT","PRICE_GROUP","CUSTOMER_NAME","CUSTOMER_NUMBER","CUSTOMER_TYPE","POSTAL_CODE","STATE","COUNTRY","INTERNAL_CUSTOMER_FLAG","BMS.Receivable.Type.Code","ï..creation_date.1","line_number.1","quantity.1","org_id.1","ITEM_KEY.1","invoice_date.1","Line.Net.Sales...Local.1","Line.Net.Sales.1","line_total_cost_functional.1","line_total_cost_corp.1","Line.Prime.Cost...Local.1","Line.Prime.Cost.1","corp_exch.1","map_corp_exch.1","functionalcurr.1","Line.Gross.Sales...Local.1","Line.Gross.Sales.1","Line.Total.Discount...Local.1","Line.Total.Discount.1","transactionalcurrency.1","standardpricelistcurr.1","dsn.1","CUSTOMER_KEY.1","service_type.1","invoice_number.1","ORDER_NUMBER.1","ORDER_TYPE_ID.1","SourceTable.1","ORDER_STATUS.1","EM_KEY.1","Operational_Revenue.1","Operational_Revenue_Corp.1","Operational_Prime_Cost.1","Operational_Prime_Cost_corp.1","Operational_standard_cost.1","Operational_standard_cost_Corp.1","BMS.Order.Type.Code.1","Item.Number.1","Item.Description.1","User.Item.Type.1","BRAND_FRANCHISE_PRODUCT.1","PRICE_GROUP.1","CUSTOMER_NAME.1","CUSTOMER_NUMBER.1","CUSTOMER_TYPE.1","POSTAL_CODE.1","STATE.1","COUNTRY.1","INTERNAL_CUSTOMER_FLAG.1","BMS.Receivable.Type.Code.1"
1,1,1,68,45,4,43730,33760.5188,37700,29105.22659,37700,29105.22659,0.772021925,0.772021925,1,37700,29105.22659,0,0,1,1,13,204,2,39424,17406,15,2,2,-1,43730,33760.5188,37700,29105.22659,37700,29105.22659,1,39,22,12,10,2,17,204,4,153,4,1,1,4,1,1,1,68,45,4,43730,33760.5188,37700,29105.22659,37700,29105.22659,0.772021925,0.772021925,1,37700,29105.22659,0,0,1,1,13,204,2,39424,17406,15,2,2,-1,43730,33760.5188,37700,29105.22659,37700,29105.22659,1,39,22,12,10,2,17,204,4,153,4,1,1,4
1,1,1,55,319,4,13903.52,13903.52,12314.97,12314.97,12314.97,12314.97,1,1,2,12314.97,12314.97,0,0,2,2,11,74,2,4605,137908,28,2,2,-1,13903.52,13903.52,12314.97,12314.97,12314.97,12314.97,1,236,232,76,10,2,126,73,4,97,48,2,1,4,1,1,1,55,319,4,13903.52,13903.52,12314.97,12314.97,12314.97,12314.97,1,1,2,12314.97,12314.97,0,0,2,2,11,74,2,4605,137908,28,2,2,-1,13903.52,13903.52,12314.97,12314.97,12314.97,12314.97,1,236,232,76,10,2,126,73,4,97,48,2,1,4
1,3,1,55,148,4,236.64,236.64,174,174,174,174,1,1,2,315.92,315.92,141.92,141.92,2,2,11,190,2,4603,140373,37,2,2,-1,236.64,236.64,174,174,174,174,1,108,274,98,10,7,132,190,4,28,48,2,1,4,1,3,1,55,148,4,236.64,236.64,174,174,174,174,1,1,2,315.92,315.92,141.92,141.92,2,2,11,190,2,4603,140373,37,2,2,-1,236.64,236.64,174,174,174,174,1,108,274,98,10,7,132,190,4,28,48,2,1,4
1,1,1,51,199,4,235.13,235.13,176.39,176.39,176.39,176.39,1,1,2,305.15,305.15,128.76,128.76,2,2,10,5,2,96627,303144,36,2,2,-1,235.13,235.13,176.39,176.39,176.39,176.39,1,155,204,110,10,7,31,4,14,76,15,2,1,14,1,1,1,51,199,4,235.13,235.13,176.39,176.39,176.39,176.39,1,1,2,305.15,305.15,128.76,128.76,2,2,10,5,2,96627,303144,36,2,2,-1,235.13,235.13,176.39,176.39,176.39,176.39,1,155,204,110,10,7,31,4,14,76,15,2,1,14
1,2,1,53,250,4,3570,3570,2945,2945,2945,2945,1,1,2,4908,4908,1963,1963,2,2,11,39,2,2013,179063,52,2,2,-1,3570,3570,2945,2945,2945,2945,1,184,112,87,10,5,190,38,4,66,16,2,1,4,1,2,1,53,250,4,3570,3570,2945,2945,2945,2945,1,1,2,4908,4908,1963,1963,2,2,11,39,2,2013,179063,52,2,2,-1,3570,3570,2945,2945,2945,2945,1,184,112,87,10,5,190,38,4,66,16,2,1,4
1,1,1,53,250,4,3570,3570,2945,2945,2945,2945,1,1,2,4908,4908,1963,1963,2,2,11,39,2,2013,179063,52,2,2,-1,3570,3570,2945,2945,2945,2945,1,184,112,87,10,5,190,38,4,66,16,2,1,4,1,1,1,53,250,4,3570,3570,2945,2945,2945,2945,1,1,2,4908,4908,1963,1963,2,2,11,39,2,2013,179063,52,2,2,-1,3570,3570,2945,2945,2945,2945,1,184,112,87,10,5,190,38,4,66,16,2,1,4
1,4,1,53,217,4,599,599,557,557,557,557,1,1,2,1092,1092,535,535,2,2,11,39,2,2013,179063,52,2,2,-1,599,599,556.92,556.92,556.92,556.92,1,166,268,162,10,5,190,38,4,66,16,2,1,4,1,4,1,53,217,4,599,599,557,557,557,557,1,1,2,1092,1092,535,535,2,2,11,39,2,2013,179063,52,2,2,-1,599,599,556.92,556.92,556.92,556.92,1,166,268,162,10,5,190,38,4,66,16,2,1,4
1,1,1,32,93,4,119.83,119.83,66,66,66,66,1,1,2,117.48,117.48,51.48,51.48,2,2,7,209,2,30274,178530,4,2,2,-1,119.83,119.83,66,66,66,66,1,74,152,98,10,7,174,209,14,35,14,2,1,14,1,1,1,32,93,4,119.83,119.83,66,66,66,66,1,1,2,117.48,117.48,51.48,51.48,2,2,7,209,2,30274,178530,4,2,2,-1,119.83,119.83,66,66,66,66,1,74,152,98,10,7,174,209,14,35,14,2,1,14
1,2,1,32,122,4,107.85,107.85,59.4,59.4,59.4,59.4,1,1,2,105.73,105.73,46.33,46.33,2,2,7,209,2,30274,178530,4,2,2,-1,107.85,107.85,59.4,59.4,59.4,59.4,1,86,199,98,10,7,174,209,14,35,14,2,1,14,1,2,1,32,122,4,107.85,107.85,59.4,59.4,59.4,59.4,1,1,2,105.73,105.73,46.33,46.33,2,2,7,209,2,30274,178530,4,2,2,-1,107.85,107.85,59.4,59.4,59.4,59.4,1,86,199,98,10,7,174,209,14,35,14,2,1,14
1,3,1,32,174,4,10695,10695,6224,6224,6224,6224,1,1,2,10695,10695,4471,4471,2,2,7,209,2,30274,178530,4,2,2,-1,10695,10695,6224,6224,6224,6224,1,133,73,122,10,2,174,209,14,35,14,2,1,14,1,3,1,32,174,4,10695,10695,6224,6224,6224,6224,1,1,2,10695,10695,4471,4471,2,2,7,209,2,30274,178530,4,2,2,-1,10695,10695,6224,6224,6224,6224,1,133,73,122,10,2,174,209,14,35,14,2,1,14
1,1,1,32,364,4,30,30,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,209,1,30274,178530,4,1,1,-1,30,30,0,0,0,0,1,267,180,85,10,2,174,209,14,35,14,2,1,14,1,1,1,32,364,4,30,30,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,209,1,30274,178530,4,1,1,-1,30,30,0,0,0,0,1,267,180,85,10,2,174,209,14,35,14,2,1,14
1,2,1,32,364,4,85,85,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,209,1,30274,178530,4,1,1,-1,85,85,0,0,0,0,1,267,180,85,10,2,174,209,14,35,14,2,1,14,1,2,1,32,364,4,85,85,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,209,1,30274,178530,4,1,1,-1,85,85,0,0,0,0,1,267,180,85,10,2,174,209,14,35,14,2,1,14
1,4,1,28,384,4,1500,1500,1333,1333,1333,1333,1,1,2,1333,1333,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,1500,1500,1333,1333,1333,1333,1,283,220,107,10,2,37,194,12,134,40,2,1,12,1,4,1,28,384,4,1500,1500,1333,1333,1333,1333,1,1,2,1333,1333,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,1500,1500,1333,1333,1333,1333,1,283,220,107,10,2,37,194,12,134,40,2,1,12
1,5,1,28,383,4,325,325,275,275,275,275,1,1,2,275,275,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,325,325,275,275,275,275,1,282,219,106,10,2,37,194,12,134,40,2,1,12,1,5,1,28,383,4,325,325,275,275,275,275,1,1,2,275,275,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,325,325,275,275,275,275,1,282,219,106,10,2,37,194,12,134,40,2,1,12
1,1,1,28,429,4,3333,3333,3000,3000,3000,3000,1,1,2,3000,3000,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,3333,3333,3000,3000,3000,3000,1,313,258,146,10,2,37,194,12,134,40,2,1,12,1,1,1,28,429,4,3333,3333,3000,3000,3000,3000,1,1,2,3000,3000,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,3333,3333,3000,3000,3000,3000,1,313,258,146,10,2,37,194,12,134,40,2,1,12
1,2,1,28,387,4,470,470,406,406,406,406,1,1,2,406,406,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,470,470,406,406,406,406,1,286,223,111,10,2,37,194,12,134,40,2,1,12,1,2,1,28,387,4,470,470,406,406,406,406,1,1,2,406,406,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,470,470,406,406,406,406,1,286,223,111,10,2,37,194,12,134,40,2,1,12
1,6,1,28,376,4,800,800,703,703,703,703,1,1,2,703,703,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,800,800,703,703,703,703,1,275,202,96,10,2,37,194,12,134,40,2,1,12,1,6,1,28,376,4,800,800,703,703,703,703,1,1,2,703,703,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,800,800,703,703,703,703,1,275,202,96,10,2,37,194,12,134,40,2,1,12
1,3,1,28,386,4,500,500,400,400,400,400,1,1,2,400,400,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,500,500,400,400,400,400,1,285,222,108,10,2,37,194,12,134,40,2,1,12,1,3,1,28,386,4,500,500,400,400,400,400,1,1,2,400,400,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,500,500,400,400,400,400,1,285,222,108,10,2,37,194,12,134,40,2,1,12
1,8,1,28,460,4,1256,1256,1100,1100,1100,1100,1,1,2,1100,1100,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,1256,1256,1100,1100,1100,1100,1,338,318,163,10,2,37,194,12,134,40,2,1,12,1,8,1,28,460,4,1256,1256,1100,1100,1100,1100,1,1,2,1100,1100,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,1256,1256,1100,1100,1100,1100,1,338,318,163,10,2,37,194,12,134,40,2,1,12
1,7,1,28,463,4,3768,3768,3400,3400,3400,3400,1,1,2,3400,3400,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,3768,3768,3400,3400,3400,3400,1,341,323,166,10,2,37,194,12,134,40,2,1,12,1,7,1,28,463,4,3768,3768,3400,3400,3400,3400,1,1,2,3400,3400,0,0,2,2,6,194,2,27293,3360,24,2,2,-1,3768,3768,3400,3400,3400,3400,1,341,323,166,10,2,37,194,12,134,40,2,1,12
1,1,1,29,17,4,93398.8,93398.8,82190.94,82190.94,82190.94,82190.94,1,1,2,82190.94,82190.94,0,0,2,2,7,179,2,22308,996008,25,2,2,-1,93398.8,93398.8,82190.94,82190.94,82190.94,82190.94,1,14,2,2,10,2,52,179,14,57,6,2,1,14,1,1,1,29,17,4,93398.8,93398.8,82190.94,82190.94,82190.94,82190.94,1,1,2,82190.94,82190.94,0,0,2,2,7,179,2,22308,996008,25,2,2,-1,93398.8,93398.8,82190.94,82190.94,82190.94,82190.94,1,14,2,2,10,2,52,179,14,57,6,2,1,14
1,1,1,29,143,4,466994,466994,410954.72,410954.72,410954.72,410954.72,1,1,2,410954.72,410954.72,0,0,2,2,7,179,2,22300,996000,25,2,2,-1,466994,466994,410954.72,410954.72,410954.72,410954.72,1,103,55,27,10,2,52,179,14,57,6,2,1,14,1,1,1,29,143,4,466994,466994,410954.72,410954.72,410954.72,410954.72,1,1,2,410954.72,410954.72,0,0,2,2,7,179,2,22300,996000,25,2,2,-1,466994,466994,410954.72,410954.72,410954.72,410954.72,1,103,55,27,10,2,52,179,14,57,6,2,1,14
1,1,1,29,347,4,-466994,-466994,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,179,1,22300,996000,25,1,1,-1,-466994,-466994,0,0,0,0,1,257,160,79,10,2,52,179,14,57,6,2,1,14,1,1,1,29,347,4,-466994,-466994,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,179,1,22300,996000,25,1,1,-1,-466994,-466994,0,0,0,0,1,257,160,79,10,2,52,179,14,57,6,2,1,14
1,1,1,29,294,4,13000,13000,11440,11440,11440,11440,1,1,2,11440,11440,0,0,2,2,7,179,2,22303,996007,25,2,2,-1,13000,13000,11440,11440,11440,11440,1,215,98,52,10,2,52,179,14,57,6,2,1,14,1,1,1,29,294,4,13000,13000,11440,11440,11440,11440,1,1,2,11440,11440,0,0,2,2,7,179,2,22303,996007,25,2,2,-1,13000,13000,11440,11440,11440,11440,1,215,98,52,10,2,52,179,14,57,6,2,1,14
1,1,1,29,129,4,373595.2,373595.2,328763.78,328763.78,328763.78,328763.78,1,1,2,328763.78,328763.78,0,0,2,2,7,179,2,22310,996010,25,2,2,-1,373595.2,373595.2,328763.78,328763.78,328763.78,328763.78,1,91,46,22,10,2,52,179,14,57,6,2,1,14,1,1,1,29,129,4,373595.2,373595.2,328763.78,328763.78,328763.78,328763.78,1,1,2,328763.78,328763.78,0,0,2,2,7,179,2,22310,996010,25,2,2,-1,373595.2,373595.2,328763.78,328763.78,328763.78,328763.78,1,91,46,22,10,2,52,179,14,57,6,2,1,14
1,1,1,12,356,4,85,85,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,3,101,1,2506,346504,31,1,1,-1,85,85,0,0,0,0,1,266,148,82,10,2,13,100,4,171,23,2,1,4,1,1,1,12,356,4,85,85,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,3,101,1,2506,346504,31,1,1,-1,85,85,0,0,0,0,1,266,148,82,10,2,13,100,4,171,23,2,1,4
1,1,1,12,163,4,3500,3500,2855,2855,2855,2855,1,1,2,0,0,-2855,-2855,2,2,3,101,2,2506,346504,31,2,2,-1,3500,3500,2855,2855,2855,2855,1,123,140,75,10,2,13,100,4,171,23,2,1,4,1,1,1,12,163,4,3500,3500,2855,2855,2855,2855,1,1,2,0,0,-2855,-2855,2,2,3,101,2,2506,346504,31,2,2,-1,3500,3500,2855,2855,2855,2855,1,123,140,75,10,2,13,100,4,171,23,2,1,4
1,1,1,57,354,4,2650,2650,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,113,1,3767,195686,8,1,1,-1,2650,2650,0,0,0,0,1,265,144,82,10,2,61,113,8,9,9,2,2,8,1,1,1,57,354,4,2650,2650,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,113,1,3767,195686,8,1,1,-1,2650,2650,0,0,0,0,1,265,144,82,10,2,61,113,8,9,9,2,2,8
1,1,1,57,354,4,2650,2650,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,113,1,3766,195703,8,1,1,-1,2650,2650,0,0,0,0,1,265,144,82,10,2,61,113,8,9,9,2,2,8,1,1,1,57,354,4,2650,2650,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,113,1,3766,195703,8,1,1,-1,2650,2650,0,0,0,0,1,265,144,82,10,2,61,113,8,9,9,2,2,8
1,1,1,57,456,4,900,900,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,113,1,3767,195686,8,1,1,-1,900,900,0,0,0,0,1,334,302,160,10,2,61,113,8,9,9,2,2,8,1,1,1,57,456,4,900,900,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,11,113,1,3767,195686,8,1,1,-1,900,900,0,0,0,0,1,334,302,160,10,2,61,113,8,9,9,2,2,8
1,1,1,29,451,4,25316.44,25316.44,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,179,1,22311,996012,25,1,1,-1,25316.44,25316.44,0,0,0,0,1,332,300,157,10,2,52,179,14,57,6,2,1,14,1,1,1,29,451,4,25316.44,25316.44,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,7,179,1,22311,996012,25,1,1,-1,25316.44,25316.44,0,0,0,0,1,332,300,157,10,2,52,179,14,57,6,2,1,14
1,1,-1,29,449,4,-23660.23,-23660.23,-20821,-20821,-20821,-20821,1,1,2,-20821,-20821,0,0,2,2,7,179,2,22311,996012,25,2,2,-1,-23660.23,-23660.23,-20821,-20821,-20821,-20821,1,331,299,156,10,2,52,179,14,57,6,2,1,14,1,1,-1,29,449,4,-23660.23,-23660.23,-20821,-20821,-20821,-20821,1,1,2,-20821,-20821,0,0,2,2,7,179,2,22311,996012,25,2,2,-1,-23660.23,-23660.23,-20821,-20821,-20821,-20821,1,331,299,156,10,2,52,179,14,57,6,2,1,14
1,2,1,3,305,4,32656,32656,29390.4,29390.4,29390.4,29390.4,1,1,2,29390.4,29390.4,0,0,2,2,1,38,2,11786,8467,43,2,2,-1,32656,32656,29390.4,29390.4,29390.4,29390.4,1,225,106,57,10,2,222,37,12,163,9,2,1,12,1,2,1,3,305,4,32656,32656,29390.4,29390.4,29390.4,29390.4,1,1,2,29390.4,29390.4,0,0,2,2,1,38,2,11786,8467,43,2,2,-1,32656,32656,29390.4,29390.4,29390.4,29390.4,1,225,106,57,10,2,222,37,12,163,9,2,1,12
1,1,1,3,405,4,2811.01,2811.01,2529.91,2529.91,2529.91,2529.91,1,1,2,2529.91,2529.91,0,0,2,2,1,38,2,11790,9028,43,2,2,-1,2811.01,2811.01,2529.91,2529.91,2529.91,2529.91,1,296,242,132,10,2,222,37,12,163,9,2,1,12,1,1,1,3,405,4,2811.01,2811.01,2529.91,2529.91,2529.91,2529.91,1,1,2,2529.91,2529.91,0,0,2,2,1,38,2,11790,9028,43,2,2,-1,2811.01,2811.01,2529.91,2529.91,2529.91,2529.91,1,296,242,132,10,2,222,37,12,163,9,2,1,12
1,2,1,33,432,4,10400,10400,8245,8245,8245,8245,1,1,2,8245,8245,0,0,2,2,7,169,2,99921,876967,4,2,2,-144536978,10400,10400,8245,8245,8245,8245,1,316,225,70,3,6,122,169,14,21,17,2,1,14,1,2,1,33,432,4,10400,10400,8245,8245,8245,8245,1,1,2,8245,8245,0,0,2,2,7,169,2,99921,876967,4,2,2,-144536978,10400,10400,8245,8245,8245,8245,1,316,225,70,3,6,122,169,14,21,17,2,1,14
1,1,1,33,432,4,10400,10400,8245,8245,8245,8245,1,1,2,8245,8245,0,0,2,2,7,169,2,99921,876967,4,2,2,-144536978,10400,10400,8245,8245,8245,8245,1,316,225,70,3,6,122,169,14,21,17,2,1,14,1,1,1,33,432,4,10400,10400,8245,8245,8245,8245,1,1,2,8245,8245,0,0,2,2,7,169,2,99921,876967,4,2,2,-144536978,10400,10400,8245,8245,8245,8245,1,316,225,70,3,6,122,169,14,21,17,2,1,14
1,1,1,57,372,4,71405,71405,65933,65933,65933,65933,1,1,2,65933,65933,0,0,2,2,11,113,2,3767,195686,8,2,2,-345512868,71405,71405,65933,65933,65933,65933,1,271,167,114,1,1,61,113,8,9,9,2,2,8,1,1,1,57,372,4,71405,71405,65933,65933,65933,65933,1,1,2,65933,65933,0,0,2,2,11,113,2,3767,195686,8,2,2,-345512868,71405,71405,65933,65933,65933,65933,1,271,167,114,1,1,61,113,8,9,9,2,2,8
1,2,1,57,445,4,700,700,450,450,450,450,1,1,2,450,450,0,0,2,2,11,113,2,3767,195686,8,2,2,-1,700,700,450,450,450,450,1,328,295,154,10,2,61,113,8,9,9,2,2,8,1,2,1,57,445,4,700,700,450,450,450,450,1,1,2,450,450,0,0,2,2,11,113,2,3767,195686,8,2,2,-1,700,700,450,450,450,450,1,328,295,154,10,2,61,113,8,9,9,2,2,8
1,1,1,57,377,4,98313,98313,92241,92241,92241,92241,1,1,2,92241,92241,0,0,2,2,11,113,2,3766,195703,8,2,2,-1953085657,98313,98313,92241,92241,92241,92241,1,276,208,114,1,1,61,113,8,9,9,2,2,8,1,1,1,57,377,4,98313,98313,92241,92241,92241,92241,1,1,2,92241,92241,0,0,2,2,11,113,2,3766,195703,8,2,2,-1953085657,98313,98313,92241,92241,92241,92241,1,276,208,114,1,1,61,113,8,9,9,2,2,8
1,3,1,53,217,4,599,599,557,557,557,557,1,1,2,1092,1092,535,535,2,2,11,39,2,2013,179063,52,2,2,-1,599,599,556.92,556.92,556.92,556.92,1,166,268,162,10,5,190,38,4,66,16,2,1,4,1,3,1,53,217,4,599,599,557,557,557,557,1,1,2,1092,1092,535,535,2,2,11,39,2,2013,179063,52,2,2,-1,599,599,556.92,556.92,556.92,556.92,1,166,268,162,10,5,190,38,4,66,16,2,1,4
1,2,1,50,266,4,4169,4169,3439,3439,3439,3439,1,1,2,5732,5732,2293,2293,2,2,10,203,2,19160,168702,51,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,88,10,2,91,203,14,133,49,2,1,14,1,2,1,50,266,4,4169,4169,3439,3439,3439,3439,1,1,2,5732,5732,2293,2293,2,2,10,203,2,19160,168702,51,2,2,-1,4169,4169,3439,3439,3439,3439,1,191,113,88,10,2,91,203,14,133,49,2,1,14
1,1,0,50,266,4,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,10,203,2,19160,168702,51,2,2,-1,0,0,0,0,0,0,1,191,113,88,10,2,91,203,14,133,49,2,1,14,1,1,0,50,266,4,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,10,203,2,19160,168702,51,2,2,-1,0,0,0,0,0,0,1,191,113,88,10,2,91,203,14,133,49,2,1,14
1,3,1,8,212,4,428.2,428.2,398,398,398,398,1,1,2,780,780,382,382,2,2,2,221,2,15544,2086233,45,2,2,-1,428.2,428.2,397.8,397.8,397.8,397.8,1,165,266,88,10,5,194,221,3,186,28,2,1,3,1,3,1,8,212,4,428.2,428.2,398,398,398,398,1,1,2,780,780,382,382,2,2,2,221,2,15544,2086233,45,2,2,-1,428.2,428.2,397.8,397.8,397.8,397.8,1,165,266,88,10,5,194,221,3,186,28,2,1,3
1,4,1,8,212,4,428.2,428.2,398,398,398,398,1,1,2,780,780,382,382,2,2,2,221,2,15544,2086233,45,2,2,-1,428.2,428.2,397.8,397.8,397.8,397.8,1,165,266,88,10,5,194,221,3,186,28,2,1,3,1,4,1,8,212,4,428.2,428.2,398,398,398,398,1,1,2,780,780,382,382,2,2,2,221,2,15544,2086233,45,2,2,-1,428.2,428.2,397.8,397.8,397.8,397.8,1,165,266,88,10,5,194,221,3,186,28,2,1,3
1,2,1,8,252,4,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,2,221,2,15544,2086233,45,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,194,221,3,186,28,2,1,3,1,2,1,8,252,4,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,2,221,2,15544,2086233,45,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,194,221,3,186,28,2,1,3
1,1,1,8,252,4,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,2,221,2,15544,2086233,45,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,194,221,3,186,28,2,1,3,1,1,1,8,252,4,2584.42,2584.42,2455,2455,2455,2455,1,1,2,4092,4092,1637,1637,2,2,2,221,2,15544,2086233,45,2,2,-1,2584.42,2584.42,2455,2455,2455,2455,1,186,109,88,10,5,194,221,3,186,28,2,1,3
1,1,1,8,366,4,200,200,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,2,221,1,15544,2086233,45,1,1,-1,200,200,0,0,0,0,1,268,181,86,10,2,194,221,3,186,28,2,1,3,1,1,1,8,366,4,200,200,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,2,221,1,15544,2086233,45,1,1,-1,200,200,0,0,0,0,1,268,181,86,10,2,194,221,3,186,28,2,1,3
1,1,1,18,196,4,2152,2152,1614,1614,1614,1614,1,1,2,0,0,-1614,-1614,2,2,4,129,2,81080,755249,32,2,2,-1,2152,2152,1614,1614,1614,1614,1,152,286,88,10,2,115,129,6,140,39,2,1,6,1,1,1,18,196,4,2152,2152,1614,1614,1614,1614,1,1,2,0,0,-1614,-1614,2,2,4,129,2,81080,755249,32,2,2,-1,2152,2152,1614,1614,1614,1614,1,152,286,88,10,2,115,129,6,140,39,2,1,6
1,3,0,12,25,4,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,3,108,2,2520,346469,31,2,2,-1,0,0,0,0,0,0,1,20,184,110,10,7,152,108,4,55,43,2,1,4,1,3,0,12,25,4,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,3,108,2,2520,346469,31,2,2,-1,0,0,0,0,0,0,1,20,184,110,10,7,152,108,4,55,43,2,1,4
1,5,1,12,28,4,4.52,4.52,3.72,3.72,3.72,3.72,1,1,2,3.72,3.72,0,0,2,2,3,108,2,2520,346469,31,2,2,-1,4.52,4.52,3.72,3.72,3.72,3.72,1,23,183,110,10,7,152,108,4,55,43,2,1,4,1,5,1,12,28,4,4.52,4.52,3.72,3.72,3.72,3.72,1,1,2,3.72,3.72,0,0,2,2,3,108,2,2520,346469,31,2,2,-1,4.52,4.52,3.72,3.72,3.72,3.72,1,23,183,110,10,7,152,108,4,55,43,2,1,4
1,1,1,12,356,4,85,85,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,3,108,1,2520,346469,31,1,1,-1,85,85,0,0,0,0,1,266,148,82,10,2,152,108,4,55,43,2,1,4,1,1,1,12,356,4,85,85,1200,1200,1200,1200,1,1,2,279.22,279.22,0,0,2,2,3,108,1,2520,346469,31,1,1,-1,85,85,0,0,0,0,1,266,148,82,10,2,152,108,4,55,43,2,1,4
1,9,1,12,47,4,6.32,6.32,5.21,5.21,5.21,5.21,1,1,2,5.21,5.21,0,0,2,2,3,108,2,2520,346469,31,2,2,-1,6.32,6.32,5.21,5.21,5.21,5.21,1,41,172,110,10,7,152,108,4,55,43,2,1,4,1,9,1,12,47,4,6.32,6.32,5.21,5.21,5.21,5.21,1,1,2,5.21,5.21,0,0,2,2,3,108,2,2520,346469,31,2,2,-1,6.32,6.32,5.21,5.21,5.21,5.21,1,41,172,110,10,7,152,108,4,55,43,2,1,4
1,11,4,12,68,4,14.76,14.76,12.16,12.16,12.16,12.16,1,1,2,12.16,12.16,0,0,2,2,3,108,2,2520,346469,31,2,2,-1,14.76,14.76,12.16,12.16,12.16,12.16,1,52,297,110,10,7,152,108,4,55,43,2,1,4,1,11,4,12,68,4,14.76,14.76,12.16,12.16,12.16,12.16,1,1,2,12.16,12.16,0,0,2,2,3,108,2,2520,346469,31,2,2,-1,14.76,14.76,12.16,12.16,12.16,12.16,1,52,297,110,10,7,152,108,4,55,43,2,1,4
