soi_line_type_id,soi_ordered_quantity,soi_quantity_invoiced,soi_quantity,soi_line_id,soi_org_id,soi_header_id,soi_ordered_item,soi_item_key,soi_invoice_date,soi_line_net_sales_functional,soi_line_net_sales_corp,soi_line_total_cost_functional,soi_line_total_cost_corp,soi_line_prime_cost_func,soi_line_prime_cost_corp,soi_dsn,soi_customer_key,soi_ucortp,soi_invoice_number,soi_order_number,soi_order_type_id,soi_order_status,soi_lob_l1_key,soi_lob_l2_key,soi_em_key,soi_brand_franchise_product,soi_price_level_code,soi_code_desc,soi_location_code,soi_location_name,soi_location_name_city_state,soi_discount_multiplier,soi_operational_revenue,soi_operational_revenue_corp,soi_operational_prime_cost,soi_operational_prime_cost_corp,soi_operational_standard_cost,soi_operational_standard_cost_corp,soi_grosssaleslocal,soi_grosssalescorp,soi_totaldiscountlocal,soi_totaldiscountcorp,itm_item_key,itm_organization_id,itm_item.description,itm_item.number,itm_user.item.type,itm_brand_franchise_product,itm_price_group,itm_dsn,cust_customer_id,cust_customer_name,cust_customer_number,cust_customer_key,cust_customer_type,cust_city,cust_postal_code,cust_state,cust_country,cust_internal_customer_flag,cust_dsn,cust_bmsreceivabletypecode,cust_primary.segment,cust_bmspricematrixname,cust_bmsdefaultpricelevel,org_name,org_code,org_division,org_org6...branch,ord_typ_order_type_id,ord_typ_order_type,eng_em_key
3,-1,-1,-1,14989,16,6391,1077,1399,252,-203,-203,-121.8,-121.8,-121.8,-121.8,3,2912,2,68797,385756,7,1,1,29,-1,16,7,4,30,1,1,0,-203,-203,-121.8,-121.8,-121.8,-121.8,-203,-203,-81.2,-81.2,1399,3,1370,1077,795,11,18,3,2911,2581,2897,2912,7,205,322,12,2,1,3,7,23,81,21,1,16,3,1,7,7,-1
3,1,1,1,13840,7,5900,156,199,894,9528,9528,7578,7578,7578,7578,2,3004,1,71160,96168,2,1,1,28,-1,16,4,2,26,15,15,0,9528,9528,7578,7578,7578,7578,0,0,-7578,-7578,199,2,892,156,877,11,5,2,3003,293,2990,3004,8,629,1663,18,2,1,2,8,20,19,5,15,7,2,15,2,41,-1
2,-1,-1,-1,32189,32,16706,2132,2826,121,-1482.6,-1482.6,-1482.6,-1482.6,-1482.6,-1482.6,4,979,27,70600,176106,35,1,36,34,-1,17,11,7,806,7,7,0,-1482.6,-1482.6,-1482.6,-1482.6,-1482.6,-1482.6,-1482.6,-1482.6,0,0,2826,4,1728,2132,1081,11,5,4,979,1850,965,979,18,940,1030,14,2,1,4,17,20,79,20,8,32,4,4,35,11,-1
3,1,1,1,35005,32,18605,639,830,769,0,0,0,0,0,0,4,17,1,80596,182071,4,1,1,30,-1,16,10,6,806,7,7,0,0,0,0,0,0,0,0,0,0,0,830,4,1529,639,581,11,5,4,17,702,3,17,10,845,104,46,2,2,4,10,16,10,1,8,32,4,4,4,41,-1
3,1,1,1,9900,1,4455,951,1229,388,3450,3450,3105,3105,3105,3105,1,2710,1,13550,326387,1,1,1,15,-1,10,11,7,3,23,23,0,3450,3450,3105,3105,3105,3105,6355,6355,3250,3250,1229,1,1201,951,877,8,5,1,2709,1521,2697,2710,18,1015,1185,14,2,1,1,17,20,79,20,23,1,1,23,1,41,-1
2,1,1,1,19821,20,9456,1433,1937,993,16583.46,16583.46,14759.28,14759.28,14759.28,14759.28,3,2265,29,5767,4201,37,1,10,33,-1,17,5,3,80,25,25,0,16583.46,16583.46,14759.28,14759.28,14759.28,14759.28,14759.28,14759.28,0,0,1937,3,681,1433,462,11,5,3,2264,2043,2252,2265,18,1022,870,44,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,11484,11,4831,595,771,864,89.1,89.1,59.4,59.4,59.4,59.4,3,2682,31,90481,781754,39,1,11,29,-1,16,3,1,4,19,19,0,89.1,89.1,59.4,59.4,59.4,59.4,99,99,39.6,39.6,771,3,1282,595,795,11,18,3,2681,1225,2669,2682,18,581,244,12,2,1,3,17,26,77,21,19,11,3,19,39,32,-1
2,1,1,1,16005,20,7058,386,507,341,40300,40300,35403,35403,35403,35403,3,2930,29,2093,1611,37,1,10,33,-1,17,5,3,80,25,25,0,40300,40300,35403,35403,35403,35403,35403,35403,0,0,507,3,177,386,116,11,5,3,2929,1978,2915,2930,3,917,1567,29,2,1,3,3,20,81,21,25,20,3,25,37,27,-1
2,1,1,1,29672,32,15136,1942,2533,859,299238.4,299238.4,245375.49,245375.49,245375.49,245375.49,4,1023,36,67097,171687,47,1,41,34,-1,17,11,7,806,7,7,0,299238.4,299238.4,245375.49,245375.49,245375.49,245375.49,245375.49,245375.49,0,0,2533,4,1494,1942,904,11,5,4,1023,709,1009,1023,9,993,1818,41,2,2,4,9,20,12,22,8,32,4,4,47,14,-1
3,30,30,30,23457,23,11221,42,61,362,642.3,642.3,401.4,401.4,401.4,401.4,4,174,43,25859,1089926,57,1,47,34,-1,17,11,7,100,30,30,0,642.3,642.3,401.4,401.4,401.4,401.4,642.3,642.3,240.9,240.9,61,4,1074,42,982,12,18,4,174,112,160,174,18,116,70,2,2,1,4,17,20,79,20,30,23,4,30,57,4,-1
2,1,0,0,26355,32,13021,1961,2560,860,0,0,0,0,0,0,4,221,26,51470,165089,34,1,35,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,221,944,207,221,18,1171,396,51,2,1,4,17,20,79,20,8,32,4,4,34,6,-1
2,1,1,1,3711,22,1695,1961,2560,690,30121,30121,25985.53,25985.53,25985.53,25985.53,4,543,26,19514,128515,34,1,35,34,-1,17,11,7,1,6,6,0,30121,30121,25985.53,25985.53,25985.53,25985.53,25985.53,25985.53,0,0,2560,4,1534,1961,924,11,5,4,543,2745,529,543,18,288,427,51,2,1,4,17,20,79,20,7,22,4,2,34,6,-1
2,1,1,1,8625,22,4098,2357,3078,116,1780.99,1780.99,1567.27,1567.27,1567.27,1567.27,4,1335,42,25433,9487,54,1,46,34,-1,17,11,7,1,6,6,0,1780.99,1780.99,1567.27,1567.27,1567.27,1567.27,1567.27,1567.27,0,0,3078,4,2150,2357,1278,11,5,4,1335,342,1321,1335,2,222,1214,24,2,1,4,2,20,79,20,7,22,4,2,54,3,-1
3,2,2,2,5988,22,2818,55,76,966,39.68,39.68,24.8,24.8,24.8,24.8,4,1146,23,23386,132224,30,1,33,34,-1,17,11,7,1,6,6,0,39.68,39.68,24.8,24.8,24.8,24.8,39.68,39.68,14.88,14.88,76,4,1847,55,982,12,18,4,1146,2639,1132,1146,18,757,1179,14,2,1,4,17,20,79,20,7,22,4,2,30,37,-1
3,1,1,1,16760,20,7526,109,143,695,9128.52,9128.52,5857,5857,5857,5857,3,2034,31,2943,2106,39,1,11,29,-1,16,7,4,80,25,25,0,9128.52,9128.52,5857,5857,5857,5857,8710,8710,2853,2853,143,3,852,109,877,11,5,3,2034,1038,2021,2034,18,67,968,14,2,1,3,17,2,81,21,25,20,3,25,39,32,-1
3,1,0,0,14342,7,6136,595,770,125,0,0,0,0,0,0,2,422,1,72458,96966,2,1,1,28,-1,16,4,2,26,15,15,0,0,0,0,0,0,0,0,0,0,0,770,2,1282,595,795,11,18,2,422,311,408,422,1,866,1668,18,2,1,2,1,20,19,5,15,7,2,15,2,41,-1
2,1,1,1,35833,32,19205,2357,3078,973,5050,5050,4345,4345,4345,4345,4,296,26,83518,183786,34,1,35,34,-1,17,11,7,806,7,7,0,5050,5050,4345,4345,4345,4345,4345,4345,0,0,3078,4,2150,2357,1278,11,5,4,296,1017,282,296,2,771,571,51,2,1,4,2,21,79,20,8,32,4,4,34,6,-1
3,1,1,1,17350,20,7882,2256,2959,916,513.18,513.18,477,477,477,477,3,325,21,3423,2469,28,1,8,29,-1,16,3,1,80,25,25,0,513.18,513.18,477,477,477,477,795,795,318,318,2959,3,176,2256,419,11,5,3,325,866,311,325,4,803,1107,14,2,1,3,4,20,81,21,25,20,3,25,28,15,-1
3,1,1,1,20315,20,9693,1051,1350,126,22.5,22.5,15,15,15,15,3,2682,31,6114,4481,39,1,11,29,-1,16,3,1,80,25,25,0,22.5,22.5,15,15,15,15,25,25,10,10,1350,3,909,1051,795,11,18,3,2681,1225,2669,2682,18,581,244,12,2,1,3,17,26,77,21,25,20,3,25,39,32,-1
2,1,1,1,18426,20,8527,956,1234,63,24200,24200,21295,21295,21295,21295,3,2604,29,4558,3151,37,1,10,33,-1,17,5,3,80,25,25,0,24200,24200,21295,21295,21295,21295,21295,21295,0,0,1234,3,461,956,294,11,5,3,2603,1199,2591,2604,18,478,1586,29,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
2,1,1,1,25272,32,12321,1961,2560,860,8146,8146,8146,8146,8146,8146,4,2828,30,51412,162867,38,1,37,34,-1,17,11,7,806,7,7,0,8146,8146,8146,8146,8146,8146,8146,8146,0,0,2560,4,1534,1961,924,11,5,4,2827,2511,2814,2828,18,789,682,23,2,1,4,17,20,35,9,8,32,4,4,38,5,-1
2,1,1,1,17068,20,7706,1496,2026,775,17062.08,17062.08,14844.01,14844.01,14844.01,14844.01,3,2705,29,3138,2286,37,1,10,29,-1,16,1,7,80,25,25,0,17062.08,17062.08,14844.01,14844.01,14844.01,14844.01,0,0,-14844.01,-14844.01,2026,3,1215,1496,794,11,5,3,2704,1681,2692,2705,18,401,11,39,2,1,3,17,20,35,21,25,20,3,25,37,27,-1
2,1,1,1,6092,22,2854,1961,2560,823,43890,43890,36560.78,36560.78,36560.78,36560.78,4,1733,30,21211,132297,38,1,37,34,-1,17,11,7,1,6,6,0,43890,43890,36560.78,36560.78,36560.78,36560.78,36560.78,36560.78,0,0,2560,4,1534,1961,924,11,5,4,1733,1302,1719,1733,2,126,692,23,2,1,4,2,20,79,20,7,22,4,2,38,5,-1
2,1,1,1,17311,20,7855,1463,1974,886,16930,16930,15237,15237,15237,15237,3,2949,29,3358,2437,37,1,10,29,-1,16,1,7,80,25,25,0,16930,16930,15237,15237,15237,15237,0,0,-15237,-15237,1974,3,1215,1463,794,11,5,3,2948,2428,2934,2949,18,973,1785,4,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,2,2,2,574,22,274,514,665,248,122.4,122.4,82.8,82.8,82.8,82.8,4,509,43,28065,10692,57,1,47,30,-1,16,12,8,1,6,6,0,122.4,122.4,82.8,82.8,82.8,82.8,82.8,82.8,0,0,665,4,927,514,795,11,18,4,509,2095,495,509,18,131,1036,14,2,1,4,17,20,66,20,7,22,4,2,57,4,-1
3,1,1,1,7778,22,3694,109,144,1007,6335,6335,4390,4390,4390,4390,4,1287,43,24056,8986,57,1,47,30,-1,16,1,7,1,6,6,0,6335,6335,4390,4390,4390,4390,4390,4390,0,0,144,4,43,109,581,11,5,4,1287,2610,1273,1287,18,149,285,12,2,1,4,17,20,79,20,7,22,4,2,57,4,-1
3,1,1,1,21294,20,10072,713,917,26,2810.64,2810.64,2811,2811,2811,2811,3,1944,1,6747,4932,3,1,1,29,-1,16,10,6,80,25,25,0,2810.64,2810.64,2811,2811,2811,2811,4780,4780,1969,1969,917,3,1444,713,877,11,5,3,1944,722,1933,1944,9,1068,614,23,2,2,3,9,20,10,1,25,20,3,25,3,41,-1
3,1,1,1,11801,14,5033,486,618,129,3541.5,3541.5,2361,2361,2361,2361,3,2554,32,83605,500814,41,1,12,29,-1,16,7,4,10,24,24,0,3541.5,3541.5,2361,2361,2361,2361,3935,3935,1574,1574,618,3,1942,486,877,11,5,3,2553,266,2541,2554,18,917,1540,29,2,1,3,17,20,81,21,24,14,3,24,41,33,-1
2,1,1,1,18338,20,8457,1489,2017,322,15425,15425,13419.75,13419.75,13419.75,13419.75,3,2662,29,4358,3072,37,1,10,29,-1,16,1,7,80,25,25,0,15425,15425,13419.75,13419.75,13419.75,13419.75,0,0,-13419.75,-13419.75,2017,3,1215,1489,794,11,5,3,2661,1714,2649,2662,18,659,1402,16,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,10137,1,4475,951,1229,730,3450,3450,3105,3105,3105,3105,1,2710,1,20125,331307,1,1,1,15,-1,10,11,7,3,23,23,0,3450,3450,3105,3105,3105,3105,6355,6355,3250,3250,1229,1,1201,951,877,8,5,1,2709,1521,2697,2710,18,1015,1185,14,2,1,1,17,20,79,20,23,1,1,23,1,41,-1
3,1,1,1,30522,32,15691,376,495,730,4165,4165,0,0,0,0,4,817,15,65617,173198,21,1,26,30,-1,16,1,7,806,7,7,0,4165,4165,0,0,0,0,0,0,0,0,495,4,1889,376,581,11,5,4,817,2648,803,817,18,478,978,14,2,1,4,17,2,67,17,8,32,4,4,21,23,-1
3,1,1,1,36002,32,19332,2252,2961,1027,530,530,477,477,477,477,4,650,15,84234,184165,21,1,26,30,-1,16,1,7,806,7,7,0,530,530,477,477,477,477,477,477,0,0,2961,4,2150,2252,935,11,5,4,650,99,636,650,18,988,394,51,2,1,4,17,20,66,20,8,32,4,4,21,23,-1
3,1,1,1,2200,22,1040,1050,1348,60,18.4,18.4,15,15,15,15,4,1182,7,14966,125824,13,1,21,30,-1,16,1,7,1,6,6,0,18.4,18.4,15,15,15,15,15,15,0,0,1348,4,909,1050,795,11,18,4,1182,2505,1168,1182,18,1080,1204,14,2,1,4,17,20,64,20,7,22,4,2,13,19,-1
2,1,1,1,28493,32,14397,2357,3078,46,2870,2870,2011.46,2011.46,2011.46,2011.46,4,135,30,60050,169290,38,1,37,34,-1,17,11,7,806,7,7,0,2870,2870,2011.46,2011.46,2011.46,2011.46,2011.46,2011.46,0,0,3078,4,2150,2357,1278,11,5,4,135,1855,121,135,18,1088,999,14,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
2,1,1,1,18276,20,8423,1464,1981,298,19429.8,19429.8,17486.82,17486.82,17486.82,17486.82,3,2210,29,4292,3033,37,1,10,29,-1,16,1,7,80,25,25,0,19429.8,19429.8,17486.82,17486.82,17486.82,17486.82,0,0,-17486.82,-17486.82,1981,3,1215,1464,794,11,5,3,2209,2823,2197,2210,18,1002,1809,38,2,1,3,17,2,81,21,25,20,3,25,37,27,-1
3,1,1,1,8464,22,4017,1167,1541,83,228,228,171,171,171,171,4,650,45,31956,9385,60,1,49,30,-1,16,1,7,1,6,6,0,228,228,171,171,171,171,171,171,0,0,1541,4,1354,1167,795,11,18,4,650,99,636,650,18,988,394,51,2,1,4,17,20,66,20,7,22,4,2,60,45,-1
2,1,1,1,26246,32,12960,1610,2166,747,0,0,58276.96,58276.96,58276.96,58276.96,4,1981,30,49922,164922,38,1,37,34,-1,17,11,7,806,7,7,0,0,0,58276.96,58276.96,58276.96,58276.96,58276.96,58276.96,0,0,2166,4,963,1610,613,11,5,4,1981,2024,1970,1981,2,462,701,23,2,1,4,2,20,67,9,8,32,4,4,38,5,-1
3,1,1,1,18693,20,8717,920,1186,425,3765,3765,3721,3721,3721,3721,3,1944,1,4702,3360,3,1,1,29,-1,16,10,6,80,25,25,0,3765,3765,3721,3721,3721,3721,6120,6120,2399,2399,1186,3,894,920,877,11,5,3,1944,722,1933,1944,9,1068,614,23,2,2,3,9,20,10,1,25,20,3,25,3,41,-1
3,1,1,1,30917,32,15941,376,495,835,4223,4223,3772,3772,3772,3772,4,1037,15,66842,173917,21,1,26,30,-1,16,1,7,806,7,7,0,4223,4223,3772,3772,3772,3772,3772,3772,0,0,495,4,1889,376,581,11,5,4,1037,1391,1023,1037,18,1234,677,23,2,1,4,17,20,79,20,8,32,4,4,21,23,-1
3,1,1,1,8515,22,4044,1173,1555,279,513,513,477,477,477,477,4,1401,45,28794,9416,60,1,49,30,-1,16,1,7,1,6,6,0,513,513,477,477,477,477,477,477,0,0,1555,4,1807,1173,854,11,10,4,1401,2052,1387,1401,18,1071,1500,16,2,1,4,17,20,79,20,7,22,4,2,60,45,-1
2,1,1,1,28211,32,14231,1942,2533,90,27444.6,27444.6,21955.68,21955.68,21955.68,21955.68,4,59,36,59487,168782,47,1,41,34,-1,17,11,7,806,7,7,0,27444.6,27444.6,21955.68,21955.68,21955.68,21955.68,21955.68,21955.68,0,0,2533,4,1494,1942,904,11,5,4,59,712,45,59,9,845,104,46,2,2,4,9,20,12,4,8,32,4,4,47,14,-1
3,1,1,1,21506,20,10184,382,503,279,1000,1000,2421,2421,2421,2421,3,2922,43,7180,5103,56,1,17,29,-1,16,1,7,80,25,25,0,1000,1000,2421,2421,2421,2421,4035,4035,1614,1614,503,3,1767,382,794,11,5,3,2921,425,2907,2922,7,528,637,23,2,1,3,7,2,81,21,25,20,3,25,56,4,-1
3,1,1,1,31004,32,15992,1453,1961,859,54675,54675,0,0,0,0,4,1022,1,67086,174081,4,1,1,30,-1,16,10,6,806,7,7,0,54675,54675,0,0,0,0,0,0,0,0,1961,4,1540,1453,794,11,5,4,1022,728,1008,1022,9,153,16,39,2,2,4,9,20,12,22,8,32,4,4,4,41,-1
2,1,0,0,144,22,82,1961,2558,217,0,0,0,0,0,0,4,1748,42,27556,10095,54,1,46,30,-1,16,1,7,1,6,6,0,0,0,0,0,0,0,0,0,0,0,2558,4,1534,1961,924,11,5,4,1748,868,1734,1748,6,586,1507,16,2,1,4,6,13,79,20,7,22,4,2,54,3,-1
2,1,1,1,33695,32,17713,2357,3078,513,1119.26,1119.26,986,986,986,986,4,2828,22,76973,179337,29,1,32,34,-1,17,11,7,806,7,7,0,1119.26,1119.26,986,986,986,986,986,986,0,0,3078,4,2150,2357,1278,11,5,4,2827,2511,2814,2828,18,789,682,23,2,1,4,17,20,35,9,8,32,4,4,29,40,-1
2,1,1,1,27254,32,13620,1961,2560,187,28740,28740,23920,23920,23920,23920,4,821,30,55295,166928,38,1,37,34,-1,17,11,7,806,7,7,0,28740,28740,23920,23920,23920,23920,23920,23920,0,0,2560,4,1534,1961,924,11,5,4,821,1586,807,821,18,630,386,51,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
3,1,1,1,21272,20,10072,643,828,26,2016.63,2016.63,2017,2017,2017,2017,3,1944,1,6747,4932,3,1,1,29,-1,16,10,6,80,25,25,0,2016.63,2016.63,2017,2017,2017,2017,3465,3465,1448,1448,828,3,1944,643,877,11,5,3,1944,722,1933,1944,9,1068,614,23,2,2,3,9,20,10,1,25,20,3,25,3,41,-1
3,1,1,1,14690,7,6224,2255,2956,257,513.18,513.18,477,477,477,477,2,2988,1,73049,97282,2,1,5,28,-1,16,3,1,26,15,15,0,513.18,513.18,477,477,477,477,0,0,-477,-477,2956,2,1919,2255,765,11,10,2,2987,102,2974,2988,8,978,1708,18,2,1,2,8,10,68,5,15,7,2,15,2,41,-1
3,1,1,1,14921,7,6354,1112,1458,379,2000,2000,3838,3838,3838,3838,2,3108,1,77191,99196,2,1,1,28,-1,16,4,2,26,15,15,0,2000,2000,3838,3838,3838,3838,0,0,-3838,-3838,1458,2,1589,1112,765,11,10,2,3107,425,3094,3108,8,528,637,23,2,1,2,8,5,19,5,15,7,2,15,2,41,-1
2,1,1,1,4399,22,1999,1961,2560,781,88600,88600,74857.99,74857.99,74857.99,74857.99,4,1158,30,20516,129420,38,1,37,34,-1,17,11,7,1,6,6,0,88600,88600,74857.99,74857.99,74857.99,74857.99,74857.99,74857.99,0,0,2560,4,1534,1961,924,11,5,4,1158,992,1144,1158,18,532,190,22,2,1,4,17,20,79,20,7,22,4,2,38,5,-1
3,1,1,1,4687,22,2122,919,1185,989,3520,3520,3015,3015,3015,3015,4,1433,7,22416,130047,13,1,20,30,-1,16,1,7,1,6,6,0,3520,3520,3015,3015,3015,3015,3015,3015,0,0,1185,4,440,919,581,11,5,4,1433,1521,1419,1433,18,1015,1185,14,2,1,4,17,20,71,20,7,22,4,2,13,19,-1
3,1,1,1,20544,20,9801,1175,1560,135,625.62,625.62,557,557,557,557,3,2724,21,6149,4601,28,1,8,29,-1,16,3,1,80,25,25,0,625.62,625.62,557,557,557,557,705,705,148,148,1560,3,1808,1175,760,11,10,3,2723,1079,2711,2724,4,751,213,12,2,1,3,4,20,5,21,25,20,3,25,28,15,-1
3,1,1,1,28550,32,14433,376,495,305,4237,4237,3793,3793,3793,3793,4,749,15,58666,169404,21,1,26,30,-1,16,4,2,806,7,7,0,4237,4237,3793,3793,3793,3793,3793,3793,0,0,495,4,1889,376,581,11,5,4,749,1778,735,749,18,1054,673,23,2,1,4,17,20,67,17,8,32,4,4,21,23,-1
2,1,1,1,30396,32,15605,2357,3078,777,2710,2710,2011.46,2011.46,2011.46,2011.46,4,135,22,66221,172972,29,1,32,34,-1,17,11,7,806,7,7,0,2710,2710,2011.46,2011.46,2011.46,2011.46,2011.46,2011.46,0,0,3078,4,2150,2357,1278,11,5,4,135,1855,121,135,18,1088,999,14,2,1,4,17,20,79,20,8,32,4,4,29,40,-1
2,1,1,1,27124,32,13532,1942,2533,341,220306,220306,185057.04,185057.04,185057.04,185057.04,4,1022,36,59304,166696,47,1,41,34,-1,17,11,7,806,7,7,0,220306,220306,185057.04,185057.04,185057.04,185057.04,185057.04,185057.04,0,0,2533,4,1494,1942,904,11,5,4,1022,728,1008,1022,9,153,16,39,2,2,4,9,20,12,22,8,32,4,4,47,14,-1
3,1,1,1,34555,32,18300,922,1203,660,4445,4445,3519,3519,3519,3519,4,252,7,78964,181112,13,1,21,30,-1,16,1,7,806,7,7,0,4445,4445,3519,3519,3519,3519,3519,3519,0,0,1203,4,1208,922,581,11,5,4,252,1579,238,252,18,170,375,51,2,1,4,17,20,70,20,8,32,4,4,13,19,-1
2,1,1,1,32775,32,17070,1961,2560,294,15562.15,15562.15,12665.41,12665.41,12665.41,12665.41,4,156,26,72917,177291,34,1,35,34,-1,17,11,7,806,7,7,0,15562.15,15562.15,12665.41,12665.41,12665.41,12665.41,12665.41,12665.41,0,0,2560,4,1534,1961,924,11,5,4,156,1743,142,156,18,1057,1020,14,2,1,4,17,20,79,20,8,32,4,4,34,6,-1
3,1,1,1,2031,22,953,919,1185,403,3520,3520,2952,2952,2952,2952,4,174,7,16128,125534,13,1,20,30,-1,16,1,7,1,6,6,0,3520,3520,2952,2952,2952,2952,2952,2952,0,0,1185,4,440,919,581,11,5,4,174,112,160,174,18,116,70,2,2,1,4,17,20,79,20,7,22,4,2,13,19,-1
2,1,0,0,35686,32,19101,1961,2560,930,0,0,0,0,0,0,4,924,26,82870,183493,34,1,35,34,-1,17,11,7,806,7,7,0,0,0,0,0,0,0,0,0,0,0,2560,4,1534,1961,924,11,5,4,924,951,910,924,18,726,447,51,2,1,4,17,20,79,20,8,32,4,4,34,6,-1
3,1,1,1,28055,32,14126,922,1203,263,0,0,0,0,0,0,4,2406,1,56751,168452,4,1,1,30,-1,16,10,6,806,7,7,0,0,0,0,0,0,0,0,0,0,0,1203,4,1208,922,581,11,5,4,2405,702,2393,2406,10,845,104,46,2,2,4,10,16,10,1,8,32,4,4,4,41,-1
3,1,1,1,2071,22,955,919,1185,492,3520,3520,2952,2952,2952,2952,4,174,7,17018,125536,13,1,20,30,-1,16,1,7,1,6,6,0,3520,3520,2952,2952,2952,2952,2952,2952,0,0,1185,4,440,919,581,11,5,4,174,112,160,174,18,116,70,2,2,1,4,17,20,79,20,7,22,4,2,13,19,-1
2,1,1,1,19955,20,9529,745,966,223,102495.53,102495.53,94446,94446,94446,94446,3,1817,29,6374,4295,37,1,10,33,-1,17,5,3,80,25,25,0,102495.53,102495.53,94446,94446,94446,94446,94446,94446,0,0,966,3,379,745,251,11,5,3,1817,1771,1804,1817,18,1115,844,44,2,1,3,17,20,81,21,25,20,3,25,37,27,-1
3,1,1,1,27837,32,13989,2192,2878,263,575,575,477,477,477,477,4,749,19,56762,168077,25,1,30,30,-1,16,4,2,806,7,7,0,575,575,477,477,477,477,477,477,0,0,2878,4,539,2192,935,11,5,4,749,1778,735,749,18,1054,673,23,2,1,4,17,20,67,17,8,32,4,4,25,1,-1
3,1,1,1,5162,22,2408,155,197,807,9308,9308,7292,7292,7292,7292,4,665,7,19975,131134,13,1,21,30,-1,16,1,7,1,6,6,0,9308,9308,7292,7292,7292,7292,7292,7292,0,0,197,4,82,155,581,11,5,4,665,462,651,665,18,789,688,23,2,1,4,17,20,71,20,7,22,4,2,13,19,-1
2,1,1,1,29054,32,14740,1942,2533,666,199048.2,199048.2,163219.52,163219.52,163219.52,163219.52,4,1001,36,64550,170554,47,1,41,34,-1,17,11,7,806,7,7,0,199048.2,199048.2,163219.52,163219.52,163219.52,163219.52,163219.52,163219.52,0,0,2533,4,1494,1942,904,11,5,4,1001,732,987,1001,9,44,1748,47,2,2,4,9,20,12,3,8,32,4,4,47,14,-1
3,1,1,1,21192,20,10068,1295,1765,29,4603.54,4603.54,3737,3737,3737,3737,3,2647,20,6750,4928,26,1,7,29,-1,16,7,4,80,25,25,0,4603.54,4603.54,3737,3737,3737,3737,0,0,-3737,-3737,1765,3,1905,1295,794,11,5,3,2646,145,2634,2647,18,794,1422,16,2,1,3,17,20,81,21,25,20,3,25,26,16,-1
2,1,1,1,28181,32,14210,1961,2560,228,100381.33,100381.33,86338.32,86338.32,86338.32,86338.32,4,876,30,57394,168710,38,1,37,34,-1,17,11,7,806,7,7,0,100381.33,100381.33,86338.32,86338.32,86338.32,86338.32,86338.32,86338.32,0,0,2560,4,1534,1961,924,11,5,4,876,65,862,876,18,1135,701,23,2,1,4,17,20,79,20,8,32,4,4,38,5,-1
2,1,1,1,27895,32,14025,2357,3078,321,3066.62,3066.62,2746,2746,2746,2746,4,2648,27,58799,168206,35,1,36,34,-1,17,11,7,806,7,7,0,3066.62,3066.62,2746,2746,2746,2746,2746,2746,0,0,3078,4,2150,2357,1278,11,5,4,2647,1866,2635,2648,2,1150,614,23,2,1,4,2,20,67,17,8,32,4,4,35,11,-1
3,1,1,1,12918,7,5538,1175,1559,302,625.62,625.62,557,557,557,557,2,3063,1,68890,94905,2,1,1,28,-1,16,3,1,26,15,15,0,625.62,625.62,557,557,557,557,0,0,-557,-557,1559,2,1808,1175,420,11,5,2,3062,657,3049,3063,8,724,1259,24,2,1,2,8,20,68,5,15,7,2,15,2,41,-1
3,1,1,1,35982,32,19317,869,1131,1010,0,0,0,0,0,0,4,17,1,84123,184091,4,1,1,30,-1,16,10,6,806,7,7,0,0,0,0,0,0,0,0,0,0,0,1131,4,850,869,581,11,5,4,17,702,3,17,10,845,104,46,2,2,4,10,16,10,1,8,32,4,4,4,41,-1
3,1,1,1,31664,32,16411,639,830,996,2635,2635,2105,2105,2105,2105,4,727,41,69199,175309,52,1,33,30,-1,16,1,7,806,7,7,0,2635,2635,2105,2105,2105,2105,2105,2105,0,0,830,4,1529,639,581,11,5,4,727,1625,713,727,18,356,623,23,2,1,4,17,20,79,20,8,32,4,4,52,36,-1
3,1,1,1,1354,22,608,645,833,330,3049.2,3049.2,2037,2037,2037,2037,4,1321,43,30419,12037,57,1,47,30,-1,16,1,7,1,6,6,0,3049.2,3049.2,2037,2037,2037,2037,2037,2037,0,0,833,4,317,645,581,11,5,4,1321,1951,1307,1321,18,214,1450,16,2,1,4,17,20,79,20,7,22,4,2,57,4,-1
3,5,5,5,14798,7,6277,1250,1688,14,8140,8140,6855,6855,6855,6855,2,1116,1,73459,97497,2,1,1,28,-1,16,3,1,26,15,15,0,8140,8140,6855,6855,6855,6855,11424.55,11424.55,4569.55,4569.55,1688,2,1779,1250,878,11,18,2,1116,1025,1102,1116,5,565,1692,18,2,1,2,5,2,68,6,15,7,2,15,2,41,-1
2,1,1,1,19928,20,9515,655,843,594,110255,110255,95921.85,95921.85,95921.85,95921.85,3,1558,29,405,427,37,1,10,29,-1,16,5,3,80,25,25,0,110255,110255,95921.85,95921.85,95921.85,95921.85,95921.85,95921.85,0,0,843,3,1215,655,794,11,5,3,1558,413,1544,1558,3,622,1311,24,2,1,3,3,20,81,21,25,20,3,25,37,27,-1
