"","soi_ordered_quantity","soi_line_net_sales_functional","soi_line_total_cost_functional","soi_line_prime_cost_corp","soi_ucortp","soi_lob_l2_key","soi_code_desc","soi_location_code","soi_totaldiscountlocal","soi_totaldiscountcorp","itm_item_key","itm_organization_id","cust_customer_id","cust_customer_number","cust_customer_key","cust_dsn","cust_bmsreceivabletypecode","eng_em_key"
"2578",1,8910,8011,8011,1,28,1,26,-8011,-8011,1618,2,1875,1863,1875,2,8,-1
"2579",1,62864,53780.15,53780.15,36,34,7,806,0,0,2533,4,1022,1008,1022,4,9,-1
"2580",1,3676.43,3235.26,3235.26,30,34,7,806,0,0,3078,4,1024,1010,1024,4,17,-1
"2581",1,46172,39246,39246,30,34,7,806,0,0,2560,4,296,282,296,4,2,-1
"2582",6,47.7,41.34,41.34,23,30,1,100,0,0,298,4,2807,2794,2808,4,17,-1
"2583",1,3303.73,2907.29,2907.29,26,34,7,806,0,0,3078,4,2712,2700,2713,4,17,-1
"2584",1,2870,2011.46,2011.46,26,34,7,806,0,0,3078,4,135,121,135,4,17,-1
"2585",1,3217,2642,2642,23,30,8,1,0,0,922,4,2807,2794,2808,4,17,-1
"2586",1,21548.77,19321,19321,30,34,7,806,0,0,2560,4,280,266,280,4,2,-1
"2587",1,562660,483887.6,483887.6,29,29,7,80,0,0,321,3,2049,2036,2049,3,17,-1
"2588",1,625.62,0,0,1,28,1,26,0,0,1559,2,3035,3022,3036,2,8,-1
"2589",1,0,0,0,31,29,1,80,0,0,136,3,21,7,21,3,17,-1
"2590",1,461.44,415.3,415.3,29,33,3,80,0,0,2404,3,2412,2400,2413,3,17,-1
"2591",3,76.8,57.6,57.6,1,29,1,80,38.4,38.4,1367,3,2845,2832,2846,3,13,-1
"2592",2,2694,2694,2694,37,30,7,806,0,0,1670,4,1014,1000,1014,4,9,-1
"2593",1,39225.88,34518.77,34518.77,26,34,7,806,0,0,2560,4,731,717,731,4,17,-1
"2594",5,237.5,150,150,1,28,2,26,100,100,762,2,115,101,115,2,8,-1
"2595",1,0,0,0,43,30,8,1,0,0,1185,4,1433,1419,1433,4,17,-1
"2596",1,6500,5200,5200,30,34,7,806,0,0,3048,4,709,695,709,4,17,-1
"2597",1,7935,0,0,43,30,7,1,0,0,1215,4,1703,1689,1703,4,17,-1
"2598",1,2772,2037,2037,41,30,7,1,0,0,833,4,1583,1569,1583,4,17,-1
"2599",1,0,0,0,29,29,7,80,0,0,2716,3,2289,2277,2290,3,17,-1
"2600",1,39414,34684.32,34684.32,36,34,7,806,0,0,2533,4,1010,996,1010,4,9,-1
"2601",1,3806.45,3540,3540,1,28,1,26,-3540,-3540,529,2,3044,3031,3045,2,8,-1
"2602",1,2971.25,2358,2358,26,34,7,806,0,0,3078,4,280,266,280,4,2,-1
"2603",1,3450,2991,2991,1,15,7,3,3364,3364,1229,1,2709,2697,2710,1,17,-1
"2604",1,23185.55,20488,20488,29,33,3,80,0,0,153,3,184,170,184,3,17,-1
"2605",2,18,12,12,23,30,7,100,0,0,651,4,1162,1148,1162,4,17,-1
"2606",1,3148,2314,2314,41,30,7,1,0,0,621,4,1488,1474,1488,4,17,-1
"2607",1,0,0,0,26,34,7,806,0,0,2560,4,280,266,280,4,2,-1
"2608",1,63456.72,63444.57,63444.57,36,34,7,806,0,0,2533,4,1022,1008,1022,4,9,-1
"2609",1,0,0,0,29,29,7,80,0,0,1920,3,2652,2640,2653,3,17,-1
"2610",1,48.6,32.4,32.4,43,30,8,100,0,0,391,4,509,495,509,4,17,-1
"2611",1,4012.66,3000,3000,29,33,3,80,0,0,154,3,880,866,880,3,17,-1
"2612",1,9,6,6,38,30,7,1,0,0,651,4,1646,1631,1646,4,17,-1
"2613",1,2611,2088,2088,43,30,7,1,0,0,831,4,514,500,514,4,17,-1
"2614",1,3432,0,0,43,30,6,100,0,0,1125,4,1014,1000,1014,4,9,-1
"2615",1,0,0,0,30,34,7,806,0,0,2560,4,296,282,296,4,2,-1
"2616",1,0,0,0,43,30,7,1,0,0,833,4,1583,1569,1583,4,17,-1
"2617",1,47.5,30,30,1,28,2,26,20,20,762,2,3073,3060,3074,2,8,-1
"2618",1,3450,3122,3122,1,15,7,3,3233,3233,1229,1,2709,2697,2710,1,17,-1
"2619",1,513.18,477,477,1,28,1,26,-477,-477,2956,2,3044,3031,3045,2,8,-1
"2620",1,2620,2054,2054,23,30,7,1,0,0,833,4,727,713,727,4,17,-1
"2621",1,2635,2064,2064,23,30,7,806,0,0,830,4,727,713,727,4,17,-1
"2622",1,182.4,182.4,182.4,37,30,7,806,0,0,1048,4,1014,1000,1014,4,9,-1
"2623",1,32,24,24,21,29,1,80,16,16,1380,3,2423,2411,2424,3,17,-1
"2624",1,7622,5967,5967,7,30,2,806,0,0,1217,4,677,663,677,4,17,-1
"2625",1,2635,0,0,23,30,7,1,0,0,833,4,727,713,727,4,17,-1
"2626",1,2190,1752,1752,1,28,2,26,-1752,-1752,471,2,3052,3039,3053,2,14,-1
"2627",1,379.09,242.62,242.62,7,34,7,1,136.47,136.47,1002,4,1320,1306,1320,4,17,-1
"2628",1,55.98,50.89,50.89,43,30,8,100,0,0,341,4,2807,2794,2808,4,17,-1
"2629",1,3682,3126,3126,7,30,7,806,0,0,1188,4,614,600,614,4,17,-1
"2630",1,7200,5697,5697,7,30,7,806,0,0,1118,4,595,581,595,4,17,-1
"2631",1,49700,42015,42015,29,33,3,80,0,0,311,3,2497,2485,2498,3,17,-1
"2632",1,3393,2782,2782,43,30,8,1,0,0,915,4,2807,2794,2808,4,17,-1
"2633",1,81481.04,70843.45,70843.45,26,34,7,1,0,0,2560,4,82,68,82,4,2,-1
"2634",1,0,0,0,26,34,7,806,0,0,2560,4,280,266,280,4,2,-1
"2635",1,0,0,0,19,30,7,1,0,0,1773,4,1921,1910,1921,4,17,-1
"2636",1,327115,287861,287861,29,33,3,80,0,0,879,3,2514,2502,2515,3,17,-1
"2637",1,3723.01,2527,2527,32,29,4,30,938,938,828,3,2324,2312,2325,3,17,-1
"2638",1,1062.5,590.5,590.5,29,33,3,80,0,0,1154,3,1954,1943,1954,3,17,-1
"2639",1,3419,2707,2707,7,30,2,806,0,0,955,4,252,238,252,4,17,-1
"2640",1,22.5,15,15,31,29,1,80,10,10,1350,3,2291,2279,2292,3,17,-1
"2641",1,85800,74114,74114,29,33,3,80,0,0,2065,3,2933,2919,2934,3,17,-1
"2642",1,598.87,477,477,45,30,7,1,0,0,2952,4,1310,1296,1310,4,17,-1
"2643",1,2743.3,2006,2006,31,29,8,80,1384,1384,827,3,2681,2669,2682,3,17,-1
"2644",1,2464,2095,2095,27,34,7,806,0,0,3078,4,347,333,347,4,17,-1
"2645",1,0,0,0,30,34,7,806,0,0,2560,4,296,282,296,4,2,-1
"2646",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"2647",1,2146.93,1824.89,1824.89,30,34,7,806,0,0,3078,4,2712,2700,2713,4,17,-1
"2648",1,0,0,0,1,29,6,10,0,0,2368,3,2959,2945,2960,3,10,-1
"2649",1,920,827,827,15,30,2,806,0,0,2610,4,509,495,509,4,17,-1
"2650",1,5507,4406,4406,10,30,2,806,0,0,184,4,281,267,281,4,17,-1
"2651",1,1684,1368.18,1368.18,10,30,2,806,0,0,1403,4,1505,1491,1505,4,17,-1
"2652",1,583.26,477,477,42,34,7,1,0,0,2962,4,36,22,36,4,17,-1
"2653",1,3450,2991,2991,1,15,7,3,3364,3364,1229,1,2709,2697,2710,1,17,-1
"2654",1,3520,3016,3016,43,30,8,1,0,0,1185,4,1433,1419,1433,4,17,-1
"2655",1,2700,0,0,30,34,7,806,0,0,2796,4,296,282,296,4,2,-1
"2656",1,7777,5967,5967,7,30,7,1,0,0,1215,4,252,238,252,4,17,-1
"2657",1,1200,1526.95,1526.95,42,34,7,1,0,0,2458,4,152,138,152,4,2,-1
"2658",1,9,6,6,43,30,7,100,0,0,651,4,1162,1148,1162,4,17,-1
"2659",1,530,477,477,15,30,7,806,0,0,2961,4,509,495,509,4,17,-1
"2660",1,3270,2812,2812,29,33,3,80,0,0,2611,3,1926,1915,1926,3,17,-1
"2661",1,56,33.6,33.6,1,27,1,3,28.56,28.56,392,1,2613,2601,2614,1,4,-1
"2662",1,57521,49323,49323,30,34,7,806,0,0,2560,4,296,282,296,4,2,-1
"2663",1,2467.77,2017,2017,31,29,1,80,1448,1448,828,3,2041,2028,2041,3,17,-1
"2664",1,24160,21017.2,21017.2,26,34,7,806,0,0,2560,4,2827,2814,2828,4,17,-1
"2665",1,5649,4390,4390,10,30,7,1,0,0,144,4,1505,1491,1505,4,17,-1
"2666",1,1351.31,1351.31,1351.31,1,27,6,3,1148.62,1148.62,1363,1,13,3126,13,1,17,-1
"2667",1,3155.75,2809,2809,26,34,7,806,0,0,3078,4,354,340,354,4,17,-1
"2668",1,3792,0,0,5,30,7,806,0,0,955,4,661,647,661,4,17,-1
"2669",1,7789,5976,5976,7,30,7,806,0,0,1217,4,252,238,252,4,17,-1
"2670",1,1875105,1652500,1652500,29,33,3,80,0,0,2351,3,2916,2902,2917,3,3,-1
"2671",1,0,0,0,42,30,7,1,0,0,1945,4,36,22,36,4,17,-1
"2672",1,14299.76,12155,12155,1,28,1,26,-12155,-12155,1749,2,2883,2869,2884,2,8,-1
"2673",1,5649,4406,4406,10,30,7,806,0,0,184,4,1505,1491,1505,4,17,-1
"2674",1,30508.86,25546.77,25546.77,26,34,7,806,0,0,2560,4,1165,1151,1165,4,17,-1
"2675",1,26.4,19.8,19.8,41,30,7,100,0,0,760,4,1320,1306,1320,4,17,-1
"2676",1,81510,73359,73359,36,34,7,806,0,0,2533,4,1022,1008,1022,4,9,-1
"2677",-1,-312.02,0,0,26,34,7,806,0,0,2350,4,373,359,373,4,2,-1
"2678",1,3450,2952,2952,7,30,7,806,0,0,1188,4,174,160,174,4,17,-1
"2679",1,3626.58,2900,2900,41,30,2,806,0,0,927,4,1994,1981,1994,4,17,-1
"2680",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"2681",2,24,18.14,18.14,43,34,7,1,10.88,10.88,114,4,1320,1306,1320,4,17,-1
"2682",1,2.23,1.91,1.91,23,30,1,100,0,0,425,4,2807,2794,2808,4,17,-1
"2683",1,3520,3041,3041,6,30,7,1,0,0,1185,4,174,160,174,4,17,-1
"2684",1,2467.77,2058,2058,31,29,8,80,1407,1407,828,3,2041,2028,2041,3,17,-1
"2685",1,13,9.65,9.65,11,30,7,100,0,0,552,4,324,310,324,4,17,-1
"2686",1,20545,18076.3,18076.3,26,34,7,806,0,0,2560,4,2827,2814,2828,4,17,-1
"2687",4,69.04,58.12,58.12,43,30,8,100,0,0,299,4,252,238,252,4,17,-1
"2688",1,4512,4392,4392,11,30,7,806,0,0,1317,4,324,310,324,4,17,-1
"2689",1,3482,0,0,1,28,2,26,0,0,1175,2,1953,1942,1953,2,9,-1
"2690",6,231,180,180,23,30,8,100,0,0,764,4,2807,2794,2808,4,17,-1
"2691",1,48700,41935,41935,29,29,7,80,-41935,-41935,518,3,2078,2065,2079,3,17,-1
"2692",1,9395,7392,7392,1,28,2,26,-7392,-7392,199,2,1806,1793,1806,2,14,-1
"2693",1,3259,3678,3678,11,30,2,806,0,0,1167,4,324,310,324,4,17,-1
"2694",1,0,0,0,1,29,1,30,0,0,1208,3,2085,2072,2086,3,4,-1
"2695",1,44641.51,38838.11,38838.11,29,29,7,80,0,0,580,3,2663,2651,2664,3,17,-1
"2696",2,92.38,83.98,83.98,23,30,8,100,0,0,350,4,2807,2794,2808,4,17,-1
"2697",-1,-19575.14,-16174.76,-16174.76,42,34,7,1,0,0,2560,4,765,751,765,4,2,-1
"2698",1,91880,79016.8,79016.8,29,29,3,80,0,0,680,3,2067,2054,2068,3,17,-1
"2699",1,91000,89019.66,89019.66,30,34,1,806,0,0,2560,4,282,268,282,4,17,-1
"2700",30,603.9,522,522,1,27,4,3,443.7,443.7,362,1,2709,2697,2710,1,17,-1
"2701",1,31154.71,25196.16,25196.16,30,34,7,806,0,0,2166,4,387,373,387,4,17,-1
"2702",1,0,0,0,26,34,7,806,0,0,2560,4,403,389,403,4,17,-1
"2703",1,0,0,0,26,34,7,1,0,0,2560,4,2827,2814,2828,4,17,-1
"2704",1,0,0,0,30,34,7,806,0,0,3078,4,229,215,229,4,17,-1
"2705",1,54,40.8,40.8,1,27,4,3,34.68,34.68,662,1,2862,2849,2863,1,17,-1
"2706",1,42252,37181.76,37181.76,29,29,7,80,0,0,1148,3,2078,2065,2079,3,17,-1
"2707",1,3593,2759,2759,5,30,7,806,0,0,941,4,509,495,509,4,17,-1
"2708",1,94.05,59.4,59.4,1,28,2,26,39.6,39.6,770,2,2964,2950,2965,2,8,-1
"2709",1,85564,76040.73,76040.73,36,34,7,806,0,0,2533,4,59,45,59,4,9,-1
"2710",4,0,0,0,43,5,7,100,0,0,773,4,252,238,252,4,17,-1
"2711",1,88.64,59.09,59.09,31,33,1,80,47.27,47.27,1092,3,2041,2028,2041,3,17,-1
"2712",1,0,0,0,21,29,1,80,0,0,1367,3,2399,2387,2400,3,17,-1
"2713",1,10043.59,8067,8067,5,30,7,806,0,0,198,4,88,74,88,4,17,-1
"2714",1,0,0,0,1,30,6,100,0,0,198,4,2971,2957,2972,4,10,-1
"2715",1,89,69.6,69.6,1,27,4,3,59.16,59.16,1369,1,2905,2891,2906,1,17,-1
"2716",-1,-1306,-1306,-1306,27,34,7,806,0,0,2824,4,2148,2135,2149,4,17,-1
"2717",1,7200,5982,5982,1,28,2,26,-5982,-5982,1213,2,1021,1007,1021,2,1,-1
"2718",1,6237.72,4524.41,4524.41,42,30,7,1,0,0,2717,4,36,22,36,4,17,-1
"2719",1,21521.36,18058.8,18058.8,22,34,7,1,0,0,3078,4,549,535,549,4,17,-1
"2720",1,513.18,477,477,1,28,1,26,-477,-477,2956,2,3021,3008,3022,2,8,-1
"2721",5,148.5,99,99,31,29,1,4,66,66,759,3,2041,2028,2041,3,17,-1
"2722",1,11202,8952,8952,8,30,2,806,0,0,500,4,98,84,98,4,17,-1
"2723",-1,-8146,-8146,-8146,30,34,7,806,0,0,2560,4,2827,2814,2828,4,17,-1
"2724",1,75675,64400,64400,29,33,3,80,0,0,879,3,2561,2549,2562,3,17,-1
"2725",1,7385,6278.06,6278.06,42,30,7,1,0,0,2558,4,773,759,773,4,2,-1
"2726",1,0,0,0,27,34,7,806,0,0,2082,4,389,375,389,4,2,-1
"2727",1,4494.36,4494,4494,1,29,6,80,4216,4216,143,3,1944,1933,1944,3,9,-1
"2728",2,47.5,30,30,1,28,2,26,20,20,1349,2,3040,3027,3041,2,14,-1
"2729",1,0,0,0,42,30,7,1,0,0,2558,4,1782,1769,1782,4,6,-1
"2730",1,4169,0,0,45,30,7,1,0,0,1797,4,509,495,509,4,17,-1
"2731",1,2675,2140,2140,23,30,2,806,0,0,830,4,606,592,606,4,17,-1
"2732",1,4937.5,4048.75,4048.75,29,33,3,80,0,0,2310,3,2692,2680,2693,3,17,-1
"2733",5,261.8,204,204,23,30,8,100,0,0,768,4,2807,2794,2808,4,17,-1
"2734",1,10104,7351,7351,31,29,4,80,5279,5279,196,3,2303,2291,2304,3,17,-1
"2735",1,82,69.6,69.6,19,30,7,100,0,0,1372,4,509,495,509,4,17,-1
"2736",1,3680.6,2811,2811,31,29,8,80,1969,1969,917,3,2375,2363,2376,3,17,-1
"2737",1,9296,7284,7284,7,30,7,806,0,0,198,4,252,238,252,4,17,-1
"2738",1,4761.3,3790,3790,41,30,2,806,0,0,1126,4,650,636,650,4,17,-1
"2739",1,2467.77,2017,2017,31,29,8,80,1448,1448,828,3,2041,2028,2041,3,17,-1
"2740",1,71,42.6,42.6,31,29,4,80,28.4,28.4,647,3,2267,2255,2268,3,17,-1
"2741",1,10104,7275,7275,43,30,7,1,0,0,197,4,1581,1567,1581,4,17,-1
"2742",1,3450,2991,2991,1,15,7,3,3364,3364,1229,1,2709,2697,2710,1,17,-1
"2743",1,0,0,0,1,29,6,4,0,0,827,3,2876,2862,2877,3,10,-1
"2744",1,10104,0,0,31,29,4,80,12630,12630,196,3,2303,2291,2304,3,17,-1
"2745",1,2018,1614,1614,41,30,7,806,0,0,479,4,789,775,789,4,17,-1
"2746",1,4815.4,0,0,19,30,7,1,0,0,1797,4,1128,1114,1128,4,17,-1
"2747",1,7976,5982,5982,1,29,1,30,3988,3988,1208,3,2085,2072,2086,3,4,-1
"2748",1,0,88.2,88.2,1,29,4,80,58.8,58.8,397,3,2347,2335,2348,3,17,-1
"2749",-1,0,12177,12177,2,29,3,80,-12177,-12177,2008,3,3148,3136,3149,3,17,-1
"2750",1,0,0,0,30,34,7,1,0,0,2560,4,93,79,93,4,2,-1
"2751",1,7239,5797,5797,7,30,7,806,0,0,1212,4,281,267,281,4,17,-1
"2752",1,29,17.4,17.4,1,27,2,3,14.79,14.79,362,1,2563,2551,2564,1,17,-1
"2753",1,8700,6798,6798,30,34,7,806,0,0,3078,4,388,374,388,4,17,-1
"2754",1,2635,2064,2064,23,30,7,1,0,0,833,4,727,713,727,4,17,-1
"2755",1,10524,8691,8691,19,30,2,806,0,0,1621,4,760,746,760,4,17,-1
"2756",1,2445,0,0,30,34,7,806,0,0,2790,4,293,279,293,4,2,-1
"2757",1,195200,117800,117800,30,34,7,806,0,0,2560,4,230,216,230,4,2,-1
"2758",1,1684,1347,1347,10,30,2,806,0,0,1401,4,1505,1491,1505,4,17,-1
"2759",1,2467.77,2058,2058,31,29,8,80,1407,1407,828,3,2041,2028,2041,3,17,-1
"2760",1,0,0,0,30,34,7,1,0,0,2560,4,1264,1250,1264,4,17,-1
"2761",1,15126.07,13613.46,13613.46,29,29,3,80,0,0,807,3,2431,2419,2432,3,17,-1
"2762",1,3308,1985,1985,29,33,3,80,0,0,968,3,1899,1887,1899,3,17,-1
"2763",1,4652,4165,4165,15,30,2,806,0,0,495,4,749,735,749,4,17,-1
"2764",10,37.5,30,30,7,30,7,100,0,0,1351,4,252,238,252,4,17,-1
"2765",1,599,557,557,45,30,7,1,0,0,1561,4,1402,1388,1402,4,17,-1
"2766",1,4275,3462,3462,10,30,2,806,0,0,1167,4,281,267,281,4,17,-1
"2767",1,0,0,0,30,34,7,806,0,0,2560,4,385,371,385,4,17,-1
"2768",1,2000,0,0,29,33,3,80,0,0,3025,3,187,173,187,3,17,-1
"2769",1,3520,3015,3015,7,30,7,1,0,0,1185,4,1433,1419,1433,4,17,-1
"2770",1,3520,0,0,6,30,7,1,0,0,1185,4,614,600,614,4,17,-1
"2771",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"2772",1,3419,0,0,7,30,2,806,0,0,955,4,252,238,252,4,17,-1
"2773",1,1500,2500,2500,43,29,7,80,5660,5660,1268,3,2921,2907,2922,3,7,-1
"2774",1,31238,27070.85,27070.85,36,34,7,806,0,0,2533,4,1010,996,1010,4,9,-1
"2775",1,0,0,0,26,34,7,806,0,0,2560,4,280,266,280,4,2,-1
"2776",1,0,0,0,29,29,7,80,0,0,2719,3,2098,2085,2099,3,3,-1
"2777",1,20873,17383,17383,30,34,7,806,0,0,2560,4,296,282,296,4,2,-1
"2778",1,0,0,0,1,30,6,806,0,0,500,4,17,3,17,4,10,-1
"2779",1,0,0,0,30,34,7,1,0,0,3078,4,1237,1223,1237,4,2,-1
"2780",1,100,75,75,21,29,1,80,50,50,1384,3,2444,2432,2445,3,17,-1
"2781",1,168,126,126,21,29,1,80,84,84,1035,3,2211,2199,2212,3,4,-1
"2782",1,4532,3588,3588,7,30,2,806,0,0,1203,4,665,651,665,4,17,-1
"2783",1,3570,2945,2945,45,30,7,1,0,0,1773,4,1416,1402,1416,4,17,-1
"2784",1,1570.15,1366.03,1366.03,26,34,7,806,0,0,3078,4,2827,2814,2828,4,17,-1
"2785",1,620.5,577,577,21,29,1,80,-577,-577,1427,3,2211,2199,2212,3,4,-1
"2786",1,0,0,0,42,30,7,1,0,0,3076,4,1803,1790,1803,4,2,-1
"2787",1,82254,72153.21,72153.21,36,34,7,806,0,0,2533,4,1022,1008,1022,4,9,-1
"2788",1,32310,28755.9,28755.9,36,34,7,806,0,0,2533,4,1009,995,1009,4,9,-1
"2789",1,2772,2037,2037,43,30,7,1,0,0,833,4,1326,1312,1326,4,17,-1
"2790",1,1673,1556,1556,45,27,1,3,-119,-119,1448,1,1872,1860,1872,1,4,-1
"2791",1,53.9,42,42,23,30,8,100,0,0,636,4,2807,2794,2808,4,17,-1
"2792",1,92.8,69.6,69.6,21,29,1,80,46.4,46.4,1371,3,2536,2524,2537,3,17,-1
"2793",1,8516,6515,6515,10,30,2,806,0,0,407,4,281,267,281,4,17,-1
"2794",1,3592.5,2572,2572,23,30,7,1,0,0,940,4,1313,1299,1313,4,17,-1
"2795",1,5000,4113,4113,29,33,3,80,0,0,2705,3,2413,2401,2414,3,17,-1
"2796",1,1684,1347,1347,10,30,7,806,0,0,1684,4,1505,1491,1505,4,17,-1
"2797",1,94.05,59.4,59.4,1,28,2,26,39.6,39.6,770,2,2964,2950,2965,2,8,-1
"2798",1,3199.63,2719.69,2719.69,26,34,7,806,0,0,3078,4,2799,2786,2800,4,17,-1
"2799",1,4227,3313,3313,5,30,7,806,0,0,1176,4,650,636,650,4,17,-1
"2800",1,3629,2900,2900,41,30,7,806,0,0,927,4,692,678,692,4,17,-1
"2801",1,31665,26915.25,26915.25,29,29,3,80,0,0,712,3,2073,2060,2074,3,3,-1
"2802",1,889.82,10625,10625,21,29,1,80,-10625,-10625,1453,3,2845,2832,2846,3,13,-1
"2803",1,2994,1993,1993,43,30,7,1,0,0,831,4,1732,1718,1732,4,6,-1
"2804",1,3806.45,3540,3540,1,28,1,26,-3540,-3540,529,2,2999,2986,3000,2,8,-1
"2805",1,0,0,0,30,34,7,806,0,0,2560,4,36,22,36,4,17,-1
"2806",1,1684,1347,1347,10,30,7,806,0,0,1670,4,1505,1491,1505,4,17,-1
"2807",1,9895,0,0,1,28,2,26,0,0,199,2,3013,3000,3014,2,8,-1
"2808",1,5777.15,0,0,1,28,1,26,0,0,613,2,3007,2994,3008,2,4,-1
"2809",1,2508,1996,1996,7,30,2,806,0,0,830,4,2807,2794,2808,4,17,-1
"2810",1,39970,34102.4,34102.4,36,34,7,806,0,0,2533,4,1022,1008,1022,4,9,-1
"2811",1,3450,2981,2981,7,30,7,806,0,0,1188,4,174,160,174,4,17,-1
"2812",1,16579.8,14921.82,14921.82,29,29,7,80,-14921.82,-14921.82,1981,3,2209,2197,2210,3,17,-1
"2813",1,530,477,477,15,30,7,806,0,0,2961,4,650,636,650,4,17,-1
"2814",1,24100,21208,21208,29,29,3,80,0,0,1148,3,2142,2129,2143,3,3,-1
"2815",1,3520,3041,3041,6,30,7,1,0,0,1185,4,174,160,174,4,17,-1
"2816",1,4485,3480,3480,5,30,7,1,0,0,1191,4,509,495,509,4,17,-1
"2817",1,7622,5967,5967,7,30,2,806,0,0,1217,4,677,663,677,4,17,-1
"2818",1,2467.77,2058,2058,31,29,8,80,1407,1407,828,3,2041,2028,2041,3,17,-1
"2819",1,0,0,0,1,29,6,5,0,0,2367,3,2959,2945,2960,3,10,-1
"2820",1,1684,1347,1347,7,30,7,1,0,0,1684,4,805,791,805,4,17,-1
"2821",1,14264.52,11964.98,11964.98,42,30,7,1,0,0,2726,4,1578,1564,1578,4,17,-1
"2822",1,71,42.6,42.6,7,30,7,1,0,0,648,4,1314,1300,1314,4,17,-1
"2823",1,3450,3122,3122,1,15,7,3,3233,3233,1229,1,2709,2697,2710,1,17,-1
"2824",1,4169,3439,3439,45,30,7,1,2293,2293,1797,4,1237,1223,1237,4,2,-1
"2825",1,530,477,477,15,30,2,806,0,0,2961,4,817,803,817,4,17,-1
"2826",1,3743.01,3481,3481,21,29,1,80,2919,2919,1697,3,2211,2199,2212,3,4,-1
"2827",1,2312.46,1966,1966,21,29,1,80,-1966,-1966,1701,3,2722,2710,2723,3,4,-1
"2828",1,16617,13349,13349,26,34,7,806,0,0,2560,4,248,234,248,4,2,-1
"2829",1,4290,3432,3432,41,30,7,806,0,0,1176,4,509,495,509,4,17,-1
"2830",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"2831",1,7193,5640,5640,5,30,2,806,0,0,1118,4,39,25,39,4,17,-1
"2832",1,125,106.2,106.2,15,30,2,100,0,0,1376,4,509,495,509,4,17,-1
"2833",-1,-513.18,0,0,2,28,1,26,0,0,2956,2,3035,3022,3036,2,8,-1
"2834",1,0,0,0,43,30,8,1,0,0,1185,4,1433,1419,1433,4,17,-1
"2835",1,3315.5,2983.95,2983.95,42,30,7,1,0,0,3076,4,1805,1792,1805,4,2,-1
"2836",1,27252.59,24303,24303,29,33,3,80,0,0,153,3,2260,2248,2261,3,17,-1
"2837",1,0,0,0,42,30,7,1,0,0,2558,4,199,185,199,4,17,-1
"2838",1,2695,1700.16,1700.16,30,34,7,806,0,0,3078,4,171,157,171,4,2,-1
"2839",1,7931.88,7082.04,7082.04,30,34,7,1,0,0,3078,4,1378,1364,1378,4,2,-1
"2840",1,79947,72925.6,72925.6,27,34,7,806,0,0,2533,4,460,446,460,4,2,-1
"2841",1,0,0,0,30,34,7,806,0,0,2560,4,360,346,360,4,2,-1
"2842",1,7308.7,6431.65,6431.65,27,34,7,806,0,0,3078,4,1733,1719,1733,4,2,-1
"2843",2,394,338.4,338.4,19,30,7,1,0,0,1754,4,528,514,528,4,17,-1
"2844",1,489.7,340.07,340.07,23,34,7,1,204.04,204.04,1103,4,1312,1298,1312,4,17,-1
"2845",1,29.45,18.6,18.6,1,28,2,26,12.4,12.4,366,2,3019,3006,3020,2,14,-1
"2846",3,0,0,0,43,30,7,100,0,0,298,4,1583,1569,1583,4,17,-1
"2847",1,129366.83,109569,109569,27,34,7,806,0,0,2560,4,1135,1121,1135,4,2,-1
"2848",1,4500,4002,4002,29,33,3,1,0,0,886,3,1509,1495,1509,3,17,-1
"2849",1,10356.6,7351,7351,31,29,4,80,5279,5279,196,3,2267,2255,2268,3,17,-1
"2850",1,10397.67,0,0,1,28,1,26,0,0,1724,2,3035,3022,3036,2,8,-1
"2851",10,154,120,120,23,30,8,100,0,0,1348,4,2807,2794,2808,4,17,-1
"2852",1,16060,13957.93,13957.93,30,34,7,806,0,0,2560,4,36,22,36,4,17,-1
"2853",1,3450,3105,3105,1,15,7,3,3250,3250,1229,1,2709,2697,2710,1,17,-1
"2854",1,38455.68,32339,32339,26,34,7,806,0,0,2560,4,1063,1049,1063,4,2,-1
"2855",1,2299.88,2023.49,2023.49,26,34,7,1,0,0,3078,4,1565,1551,1565,4,17,-1
"2856",1,85212,77542.92,77542.92,36,34,7,806,0,0,2533,4,1001,987,1001,4,9,-1
"2857",1,7000,5755,5755,22,34,7,1,0,0,3078,4,1527,1513,1527,4,2,-1
"2858",1,3594,3540,3540,1,28,1,26,-3540,-3540,529,2,3062,3049,3063,2,8,-1
"2859",1,142.4,106.8,106.8,21,29,1,80,71.2,71.2,745,3,2211,2199,2212,3,4,-1
"2860",1,3489.4,2782,2782,43,30,8,1,0,0,915,4,691,677,691,4,17,-1
"2861",1,1900,1671,1671,30,34,7,806,0,0,3078,4,395,381,395,4,2,-1
"2862",1,23.75,15,15,1,28,2,26,10,10,1346,2,3045,3032,3046,2,17,-1
"2863",1,3520,3015,3015,7,30,7,1,0,0,1185,4,1433,1419,1433,4,17,-1
"2864",1,3520,3168,3168,43,30,7,1,0,0,1185,4,174,160,174,4,17,-1
"2865",1,3529,3342,3342,1,28,1,26,-3342,-3342,529,2,3039,3026,3040,2,8,-1
"2866",1,1480,1324,1324,27,34,7,806,0,0,3078,4,347,333,347,4,17,-1
