,ï..creation_date,line_number,quantity,org_id,ITEM_KEY,invoice_date,Line.Net.Sales...Local,Line.Net.Sales,map_transactional,line_total_cost_functional,line_total_cost_corp,Line.Prime.Cost...Local,Line.Prime.Cost,corp_exch,map_corp_exch,functionalcurr,Line.Gross.Sales...Local,Line.Gross.Sales,Line.Total.Discount...Local,Line.Total.Discount,transactionalcurrency,standardpricelistcurr,dsn,CUSTOMER_KEY,service_type,invoice_number,ORDER_NUMBER,ORDER_TYPE_ID,SourceTable,ORDER_STATUS,Serial_Number,EM_KEY,Operational_Revenue,Operational_Revenue_Corp,Operational_Prime_Cost,Operational_Prime_Cost_corp,Operational_standard_cost,Operational_standard_cost_Corp,BMS.Project.Number,BMS.Order.Type.Code,Item.Number,Item.Description,User.Item.Type,BRAND_FRANCHISE_PRODUCT,ECC,ECC.Engine.Model,ECC.Engine.Range,SEGMENT_TYPE,Print.Part.Number,Long.Part.Number,Filtration.Prod.Class,Filtration.Prod.Group,Filtration.Prod.Family,PVC.Code,ECC.Code.Major,ECC.Code.Minor,SPC.Code.Major,SPC.Code.Interm,SPC.Code.Minor,Brand.Major,Brand.Minor,WPT.Major,WPT.Minor,VENDOR_ITEM.,PRICE_GROUP,Displacement.Liters,CUSTOMER_NAME,CUSTOMER_NUMBER,CUSTOMER_TYPE,POSTAL_CODE,STATE,COUNTRY,INTERNAL_CUSTOMER_FLAG,BMS.Receivable.Type.Code
15355,1,1,1,12,2312,29,599.0,599.0,1092.0,557.0,557.0,557.0,557.0,1.0,1.0,2,1092.0,1092.0,535.0,535.0,2,2,2,334,2,12187,10274,119,2,2,1009.0,-1,599.0,599.0,557.0,557.0,557.0,557.0,13595,1,1341,2627,1136,26,18,4,2,1,520,521,10,7,5,17,3,1,11,15,14,3,2,4,5,406,16,1,784,306,5,1436,11,3,1,5
22411,1,2,1,209,3878,73,0.0,0.0,315.68,6408.38,4929.523077000001,6408.38,4929.523077000001,0.7692307690000001,0.7692307690000001,1,6408.38,4929.523077000001,0.0,0.0,1,1,15,3465,2,2430,523027,55,2,2,4241.5,-1,0.0,0.0,6408.38,4929.523077000001,6408.38,4929.523077000001,52956,1,2014,1507,943,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3501,3417,6,578,1,1,1,6
17761,1,4,0,151,1328,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,12,921,2,6824,142066,89,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,729,509,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,3070,886,6,187,16,3,1,6
652,1,4,1,83,1244,1,26.86,26.86,35.24,19.8,19.8,19.8,19.8,1.0,1.0,2,35.24,35.24,15.44,15.44,2,2,8,3807,2,17741,1100928,8,2,2,4241.5,-1,26.86,26.86,19.8,19.8,19.8,19.8,13595,1,688,1936,1210,26,18,4,2,1,238,237,10,7,5,15,3,1,14,2,2,3,2,4,5,184,22,1,561,3755,21,1023,5,3,1,21
4476,1,1,1,201,2958,6,1811.04,1811.04,2576.0,1752.0,1752.0,1752.0,1752.0,1.0,1.0,2,2576.0,2576.0,824.0,824.0,2,2,13,446,2,11767,182998,90,2,2,3753.0,-1,1811.04,1811.04,1752.0,1752.0,1752.0,1752.0,13595,1,1558,2782,1136,26,18,4,2,1,710,711,10,7,5,17,3,1,2,2,2,3,2,4,5,588,16,1,101,416,27,2217,62,3,1,27
25873,1,1,1,29,4468,52,2946.0,2946.0,315.68,2239.0,2239.0,2239.0,2239.0,1.0,1.0,2,2239.0,2239.0,0.0,0.0,2,2,4,1104,2,8722,705187,69,2,2,4241.5,-1,2946.0,2946.0,2239.0,2239.0,2239.0,2239.0,1212,1,2467,2223,1375,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,441,1069,3,1358,57,3,1,3
4220,1,4,1,148,1454,6,3405.0,3405.0,315.68,2724.0,2724.0,2724.0,2724.0,1.0,1.0,2,2724.0,2724.0,0.0,0.0,2,2,12,655,2,5390,2412356,89,2,2,2922.0,-1,3405.0,3405.0,2724.0,2724.0,2724.0,2724.0,13595,1,815,603,935,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2537,622,6,1265,20,3,1,6
16802,1,11,10,151,1646,51,4010.0,4010.0,513.15,3207.2,3207.2,3207.2,3207.2,1.0,1.0,2,5131.5,5131.5,1924.3,1924.3,2,2,12,3022,2,5393,140194,89,2,2,4241.5,-1,4010.0,4010.0,3207.2,3207.2,3207.2,3207.2,13595,1,947,426,1503,3,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,22,1,1241,2976,6,1692,14,3,1,6
2390,1,2,1,11,1042,25,2754.5,2754.5,3935.0,2361.0,2361.0,2361.0,2361.0,1.0,1.0,2,3935.0,3935.0,1574.0,1574.0,2,2,2,1255,2,16697,206914,2,2,2,4241.5,-1,2754.5,2754.5,2361.0,2361.0,2361.0,2361.0,13595,1,596,2155,1362,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,258,6,1,870,1218,27,1395,11,3,1,27
17793,1,1,1,56,2783,33,4169.0,4169.0,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,7,3203,2,74226,1454102,124,2,2,5870.0,-1,4169.0,4169.0,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1136,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,16,1,2508,3157,5,1951,53,3,1,5
26045,1,1,1,27,71,56,27.0,27.0,53.35,19.4,19.4,19.4,19.4,1.0,1.0,2,53.35,53.35,33.95,33.95,2,2,4,2909,2,8418,351075,82,2,2,4241.5,-1,27.0,27.0,19.4,19.4,19.4,19.4,13595,1,43,1596,1503,20,30,4,2,1,158,157,10,7,5,13,14,10,2,2,2,3,2,4,7,406,22,11,1912,2864,6,960,57,3,1,6
16827,1,5,2,192,652,39,12.8,12.8,8.0,9.6,9.6,9.6,9.6,1.0,1.0,2,16.0,16.0,6.4,6.4,2,2,13,82,2,10707,930378,90,2,2,4241.5,-1,12.8,12.8,9.6,9.6,9.6,9.6,13595,1,376,1927,1210,26,18,4,2,1,74,73,10,7,5,15,3,1,14,2,2,3,2,4,5,72,22,1,3802,52,27,653,62,3,1,27
18568,1,3,1,83,1255,35,40.7,40.7,53.4,30.0,30.0,30.0,30.0,1.0,1.0,2,53.4,53.4,23.4,23.4,2,2,8,3807,2,23520,1105977,8,2,2,4241.5,-1,40.7,40.7,30.0,30.0,30.0,30.0,13595,1,689,1937,1210,26,18,4,2,1,239,238,10,7,5,15,3,1,14,2,2,3,2,4,5,185,22,1,561,3755,21,1023,5,3,1,21
10566,1,1,1,12,2228,47,127.0,127.0,165.54,93.0,93.0,93.0,93.0,1.0,1.0,2,165.54,165.54,72.54,72.54,2,2,2,3491,2,12642,10513,119,2,2,4241.5,-1,127.0,127.0,93.0,93.0,93.0,93.0,13595,1,1318,2099,1210,26,16,4,2,1,498,499,10,7,5,15,6,1,11,15,14,3,2,4,5,384,22,1,2440,3443,5,683,11,3,1,5
14377,1,2,1,160,2320,50,599.48,599.48,1092.0,557.0,557.0,557.0,557.0,1.0,1.0,2,1092.0,1092.0,535.0,535.0,2,2,12,1802,2,152,315291,129,2,2,1652.0,-1,599.48,599.48,557.0,557.0,557.0,557.0,13595,1,1341,2627,1871,26,18,4,2,1,520,521,10,7,5,17,3,1,11,15,14,3,2,4,5,406,16,1,1888,1762,5,559,9,3,1,5
9066,1,1,1,27,4362,18,6451.0,6451.0,315.68,6141.07,6141.07,6141.07,6141.07,1.0,1.0,2,6141.07,6141.07,0.0,0.0,2,2,4,3174,2,2961,346893,69,2,2,4241.5,-1,6451.0,6451.0,6141.07,6141.07,6141.07,6141.07,920,1,2379,2071,1284,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,736,3128,6,690,57,3,1,6
22802,1,6,1,132,2359,62,4682.2,4682.2,9170.0,5502.0,5502.0,5502.0,5502.0,1.0,1.0,2,9170.0,9170.0,3668.0,3668.0,2,2,12,2328,2,99686,270428,89,2,2,7999.0,-1,4682.2,4682.2,5502.0,5502.0,5502.0,5502.0,13595,1,1362,722,1336,26,18,4,2,1,537,538,10,7,5,17,3,1,11,15,14,3,2,4,5,421,16,1,1586,2285,6,592,17,3,1,6
4702,1,1,1,70,826,7,1991.0,1991.0,2920.0,1717.0,1717.0,1717.0,1717.0,1.0,1.0,2,2920.0,2920.0,1203.0,1203.0,2,2,8,2515,2,20960,994760,8,2,2,8025.0,-1,1991.0,1991.0,1717.0,1717.0,1717.0,1717.0,13595,1,460,251,1416,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,901,2473,21,416,8,3,1,21
28337,1,3,1,151,2787,56,3952.87,3952.87,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,12,646,2,7410,142785,129,2,2,7241.0,-1,3952.87,3952.87,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1134,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,16,1,3088,613,3,1119,16,3,1,3
11630,1,1,1,56,2986,40,15398.0,15398.0,22455.4491,13473.0,13473.0,13473.0,13473.0,1.0,1.0,2,22455.4491,22455.4491,8982.4491,8982.4491,2,2,7,4419,2,74610,1454876,124,2,2,6969.0,-1,15398.0,15398.0,13473.0,13473.0,13473.0,13473.0,13595,1,1565,115,1209,26,18,4,2,1,714,715,10,7,5,20,3,1,11,15,14,3,2,4,5,406,6,1,1686,4368,27,494,59,3,1,27
10221,1,9,3,165,1977,47,94.89,94.89,41.4,68.4,68.4,68.4,68.4,1.0,1.0,2,124.2,124.2,55.8,55.8,2,2,12,1949,2,65571,39175,89,2,2,4241.5,-1,94.89,94.89,68.4,68.4,68.4,68.4,13595,1,1188,1483,1210,26,18,4,2,1,385,386,10,7,5,15,3,1,11,15,14,3,2,4,5,283,22,1,2781,1906,5,1194,59,3,1,5
22893,1,2,1,151,5416,68,4365.11,4365.11,315.68,3849.7,3849.7,3849.7,3849.7,1.0,1.0,2,3849.7,3849.7,0.0,0.0,2,2,12,3588,2,8164,135573,76,2,2,4241.5,-1,4365.11,4365.11,3849.7,3849.7,3849.7,3849.7,2282,1,3010,2989,1871,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2194,3537,3,142,16,3,1,3
19101,1,7,0,39,2306,69,0.0,0.0,780.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,5,773,2,98534,366170,122,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1340,2624,1136,26,18,4,2,1,519,520,10,7,5,17,3,1,11,15,14,3,2,4,5,405,16,1,3083,740,21,1739,24,3,1,21
6903,1,1,1,42,3437,15,12575.0,12575.0,315.68,11017.1,11017.1,11017.1,11017.1,1.0,1.0,2,11017.1,11017.1,0.0,0.0,2,2,5,1508,2,41280,326063,70,2,2,4241.5,-1,12575.0,12575.0,11017.1,11017.1,11017.1,11017.1,21101,1,1830,1233,795,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,700,1470,4,270,42,3,1,4
26372,1,1,1,180,3597,71,20370.0,20370.0,0.0,17728.0,17728.0,17728.0,17728.0,1.0,1.0,2,0.0,0.0,-17728.0,-17728.0,2,2,12,2056,2,727,257150,76,2,2,4241.5,-1,20370.0,20370.0,17728.0,17728.0,17728.0,17728.0,7049,1,1883,532,1134,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2222,2012,3,117,43,3,1,3
26822,1,16,-1,12,379,63,-6093.99,-6093.99,0.0,6500.0,6500.0,6500.0,6500.0,1.0,1.0,2,0.0,0.0,-6500.0,-6500.0,2,2,2,49,2,13071,10869,44,2,2,1744.0,-1,-6093.99,-6093.99,6500.0,6500.0,6500.0,6500.0,13595,1,228,2163,1406,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,524,19,20,997,56,3,1,20
18500,1,1,1,83,1461,35,3211.36,3211.36,4780.0,2753.0,2753.0,2753.0,2753.0,1.0,1.0,2,4780.0,4780.0,2027.0,2027.0,2,2,8,3807,2,23520,1105977,8,2,2,1998.0,-1,3211.36,3211.36,2753.0,2753.0,2753.0,2753.0,13595,1,819,1842,1416,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,268,6,1,561,3755,21,1023,5,3,1,21
7115,1,5,1,11,1249,16,40.7,40.7,50.0,30.0,30.0,30.0,30.0,1.0,1.0,2,50.0,50.0,20.0,20.0,2,2,2,298,2,17613,207761,2,2,2,4241.5,-1,40.7,40.7,30.0,30.0,30.0,30.0,13595,1,689,1937,1210,26,18,4,2,1,239,238,10,7,5,15,3,1,14,2,2,3,2,4,5,185,22,1,1572,270,5,503,11,3,1,5
13491,1,12,1,163,4612,40,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,12,1971,2,1102,169922,76,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,9202,1,2544,2989,1871,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,2773,1927,3,1379,10,3,1,3
23827,1,1,1,29,4100,61,-85.0,-85.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,4,2160,1,8874,705358,45,1,1,4241.5,-1,-85.0,-85.0,0.0,0.0,0.0,0.0,13595,1,2175,1488,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,841,2117,6,960,57,3,1,6
8633,1,2,1,70,4827,18,0.0,0.0,315.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,8,3944,2,23285,996919,73,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,69212,1,2631,2403,1530,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2664,3892,27,240,8,3,1,27
19654,1,1,1,27,1474,64,3288.0,3288.0,0.0,2886.0,2886.0,2886.0,2886.0,1.0,1.0,2,0.0,0.0,-2886.0,-2886.0,2,2,4,937,2,9357,351812,82,2,2,7419.0,-1,3288.0,3288.0,0.0,0.0,0.0,0.0,13595,1,830,1415,936,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1611,902,6,897,57,3,1,6
25025,1,4,1,83,2784,64,4169.0,4169.0,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,8,4039,2,32831,1114266,8,2,2,7234.0,-1,4169.0,4169.0,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1136,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,16,1,3004,3987,7,1871,5,3,1,7
1959,1,1,1,151,3962,24,-19495.0,-19495.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,12,1019,1,3653,138372,76,1,1,4241.5,-1,-19495.0,-19495.0,0.0,0.0,0.0,0.0,13595,1,2071,1540,1845,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,308,984,6,1162,14,3,1,6
13653,1,19,16,178,684,43,370.72,370.72,33.77,297.6,297.6,297.6,297.6,1.0,1.0,2,540.32,540.32,242.72,242.72,2,2,12,2150,2,1717,260407,89,2,2,4241.5,-1,370.72,370.72,297.6,297.6,297.6,297.6,13595,1,386,2688,1210,26,18,4,2,1,85,84,10,7,5,15,3,1,15,3,3,3,2,4,5,80,22,1,119,2107,5,928,43,3,1,5
19210,1,1,1,32,4166,69,22600.0,22600.0,315.68,18474.5,18474.5,18474.5,18474.5,1.0,1.0,2,18474.5,18474.5,0.0,0.0,2,2,4,2746,2,4975,387889,69,2,2,4241.5,-1,22600.0,22600.0,18474.5,18474.5,18474.5,18474.5,1747,1,2200,1781,1102,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2892,2704,3,1444,44,3,1,3
2850,1,1,1,19,3953,2,-62150.71,-62150.71,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,3,3401,1,46080,171697,68,1,1,4241.5,-1,-62150.71,-62150.71,0.0,0.0,0.0,0.0,13595,1,2071,1579,997,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,4056,3353,7,1378,42,3,1,7
13133,1,1,1,75,5352,26,681.82,681.82,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,8,3543,1,2344,879012,73,1,1,4241.5,-1,681.82,681.82,0.0,0.0,0.0,0.0,13595,1,2974,2895,1837,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1717,3495,27,1104,58,3,1,27
17335,1,1,2,38,1971,42,60.8,60.8,40.58,45.6,45.6,45.6,45.6,1.0,1.0,2,81.16,81.16,35.56,35.56,2,2,5,1177,2,84528,758652,83,2,2,4241.5,-1,60.8,60.8,45.6,45.6,45.6,45.6,13595,1,1188,1483,1210,26,18,4,2,1,385,386,10,7,5,15,3,1,11,15,14,3,2,4,5,283,22,1,3385,1141,4,842,21,3,1,4
17608,1,10,1,201,2958,39,2190.0,2190.0,2576.0,1752.0,1752.0,1752.0,1752.0,1.0,1.0,2,2576.0,2576.0,824.0,824.0,2,2,13,446,2,12645,183468,90,2,2,4756.0,-1,2190.0,2190.0,1752.0,1752.0,1752.0,1752.0,13595,1,1558,2782,1136,26,18,4,2,1,710,711,10,7,5,17,3,1,2,2,2,3,2,4,5,588,16,1,101,416,27,2217,62,3,1,27
4622,1,1,1,23,2780,7,4168.93,4168.93,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,3,2979,2,75148,168689,120,2,2,3282.0,-1,4168.93,4168.93,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1136,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,16,1,2933,2933,5,933,48,3,1,5
25983,1,1,1,12,2779,77,4169.0,4169.0,5732.0,3439.0,3439.0,3439.0,3439.0,1.0,1.0,2,5732.0,5732.0,2293.0,2293.0,2,2,2,334,2,12799,10617,119,2,2,7191.0,-1,4169.0,4169.0,3439.0,3439.0,3439.0,3439.0,13595,1,1511,1236,1136,26,18,4,2,1,668,669,10,7,5,17,3,1,2,2,2,3,2,4,5,544,6,1,784,306,5,1436,11,3,1,5
21280,1,1,1,164,3287,56,21313.7,21313.7,315.68,18207.99,18207.99,18207.99,18207.99,1.0,1.0,2,18207.99,18207.99,0.0,0.0,2,2,12,1853,2,2746,279517,76,2,2,4241.5,-1,21313.7,21313.7,18207.99,18207.99,18207.99,18207.99,8822,1,1771,1171,746,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1852,1813,6,2181,10,3,1,6
26946,1,6,1,204,2848,52,2999.48,2999.48,3926.0,2670.0,2670.0,2670.0,2670.0,1.0,1.0,2,3926.0,3926.0,1256.0,1256.0,2,2,13,626,2,42682,269251,90,2,2,7010.0,-1,2999.48,2999.48,2670.0,2670.0,2670.0,2670.0,13595,1,1525,2788,1136,26,18,4,2,1,679,680,10,7,5,17,3,1,11,15,14,3,2,4,5,557,16,1,2226,593,5,631,48,3,1,5
24853,1,8,0,32,1644,56,0.0,0.0,791.68,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,4,850,2,4095,387020,82,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,945,175,1503,20,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,22,1,2899,817,6,1444,44,3,1,6
28552,1,3,1,151,2606,71,799.86,799.86,1089.18,599.9,599.9,599.9,599.9,1.0,1.0,2,1089.18,1089.18,489.28,489.28,2,2,12,4404,2,7049,138105,129,2,2,4241.5,-1,799.86,799.86,599.9,599.9,599.9,599.9,13595,1,1456,2092,1210,26,16,4,2,1,622,623,10,7,5,15,6,1,11,15,14,3,2,4,5,502,22,1,3120,4352,5,591,14,3,1,5
7614,1,70,0,83,1461,16,0.0,0.0,4780.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,8,3807,2,22293,1104956,8,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,819,1842,1416,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,268,6,1,561,3755,21,1023,5,3,1,21
5392,109,1,1,152,4119,10,0.0,0.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,12,4175,1,28799,1124822,89,1,1,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,2177,2843,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,2325,4123,6,260,63,3,1,6
26256,1,2,1,209,3878,73,0.0,0.0,315.68,1938.21,1490.930769,1938.21,1490.930769,0.7692307690000001,0.7692307690000001,1,1938.21,1490.930769,0.0,0.0,1,1,15,2960,2,2428,523026,55,2,2,4241.5,-1,0.0,0.0,1938.21,1490.930769,1938.21,1490.930769,58767,1,2014,1507,943,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,1193,2915,6,1078,1,1,1,6
16737,1,2,1,61,1271,33,105.42,105.42,105.73,59.4,59.4,59.4,59.4,1.0,1.0,2,105.73,105.73,46.33,46.33,2,2,7,4439,2,11845,152455,7,2,2,4241.5,-1,105.42,105.42,59.4,59.4,59.4,59.4,13595,1,691,1944,1210,26,18,4,2,1,241,240,10,7,5,15,3,1,14,2,2,3,2,4,5,187,22,1,1741,4388,27,1333,53,3,1,27
24221,1,2,1,27,1768,76,3550.0,3550.0,0.0,3195.0,3195.0,3195.0,3195.0,1.0,1.0,2,0.0,0.0,-3195.0,-3195.0,2,2,4,3078,2,7447,350366,82,2,2,5177.0,-1,3550.0,3550.0,0.0,0.0,0.0,0.0,13595,1,1039,1415,936,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,484,3031,6,690,57,3,1,6
840,1,18,1,27,2828,21,2599.0,2599.0,0.0,2037.0,2037.0,2037.0,2037.0,1.0,1.0,2,0.0,0.0,-2037.0,-2037.0,2,2,4,2903,2,89,344508,82,2,2,1828.0,-1,2599.0,2599.0,2037.0,2037.0,2037.0,2037.0,13595,1,1521,555,936,26,18,4,2,1,675,676,10,7,5,17,3,1,11,15,14,3,2,4,5,553,16,1,2830,2858,6,496,57,3,1,6
23759,1,20,1,100,4480,73,0.0,0.0,315.68,0.0,0.0,0.0,0.0,0.7692307690000001,0.7692307690000001,1,0.0,0.0,0.0,0.0,1,1,10,1495,2,37164,74386,92,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,11612,1,2478,2245,1387,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,4073,1457,6,2012,45,1,1,6
11526,1,2,1,209,5184,52,33266.0,25108.31006,315.68,35436.41,26746.47898,35436.41,26746.47898,0.754773945,0.754773945,1,35436.41,26746.47898,0.0,0.0,1,1,15,4759,2,99940,520738,53,2,2,4241.5,-1,33266.0,25108.31006,35436.41,26746.47898,35436.41,26746.47898,57208,1,2862,2701,1729,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,496,4706,9,104,1,1,1,9
27380,1,1,1,199,3104,61,5122.87,5122.87,315.68,4503.0,4503.0,4503.0,4503.0,1.0,1.0,2,4503.0,4503.0,0.0,0.0,2,2,13,442,2,1974,90169,77,2,2,4241.5,-1,5122.87,5122.87,4503.0,4503.0,4503.0,4503.0,50462,1,1638,1011,617,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3574,412,27,1521,62,3,1,27
7704,1,141,0,83,1875,16,0.0,0.0,10270.0,0.0,0.0,0.0,0.0,1.0,1.0,2,0.0,0.0,0.0,0.0,2,2,8,3807,2,22266,1104544,8,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,13595,1,1115,787,1416,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,561,3755,21,1023,5,3,1,21
25687,1,8,8,100,3815,72,0.0,0.0,315.68,0.0,0.0,0.0,0.0,0.7692307690000001,0.7692307690000001,1,0.0,0.0,0.0,0.0,1,1,10,1653,2,37144,74374,103,2,2,4241.5,-1,0.0,0.0,0.0,0.0,0.0,0.0,11797,1,1964,1376,900,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,3859,1614,6,804,45,1,1,6
760,1,2,1,24,2498,21,135.0,135.0,205.87,119.0,119.0,119.0,119.0,1.0,1.0,2,205.87,205.87,86.87,86.87,2,2,3,3362,2,60178,278902,120,2,2,4241.5,-1,135.0,135.0,119.0,119.0,119.0,119.0,13595,1,1425,2100,1210,26,18,4,2,1,596,597,10,7,5,14,3,1,11,15,14,3,2,4,5,477,22,1,2095,3314,7,598,23,3,1,7
13456,1,4,2,178,494,26,35.84,35.84,26.0,29.48,29.48,29.48,29.48,1.0,1.0,2,52.0,52.0,22.52,22.52,2,2,12,1594,2,450,259438,89,2,2,4241.5,-1,35.84,35.84,29.48,29.48,29.48,29.48,13595,1,293,1641,1363,26,13,4,2,1,25,24,10,7,5,14,13,1,11,15,14,3,2,4,5,27,22,1,2361,1556,5,1435,43,3,1,5
13343,1,4,1,151,709,32,34.68,34.68,37.04,20.4,20.4,20.4,20.4,1.0,1.0,2,37.04,37.04,16.64,16.64,2,2,12,1846,2,5809,141295,89,2,2,4241.5,-1,34.68,34.68,20.4,20.4,20.4,20.4,13595,1,393,2933,1210,26,18,4,2,1,93,92,10,7,5,15,3,1,14,2,2,3,2,4,5,87,22,1,1290,1806,6,326,34,3,1,6
25287,1,1,1,148,4107,65,85.0,85.0,315.68,790.0,776.4,790.0,776.4,1.0,1.0,2,294.76,292.72,0.0,0.0,2,2,12,987,1,13457,2420299,89,1,1,4241.5,-1,85.0,85.0,0.0,0.0,0.0,0.0,13595,1,2175,1488,1077,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,16,1,447,952,3,974,20,3,1,3
19512,1,1,1,11,1692,78,4515.0,4515.0,6450.0,3870.0,3870.0,3870.0,3870.0,1.0,1.0,2,6450.0,6450.0,2580.0,2580.0,2,2,2,179,2,19912,209774,80,2,2,4241.5,-1,4515.0,4515.0,3870.0,3870.0,3870.0,3870.0,13595,1,984,1830,1362,26,18,4,2,1,520,521,10,7,5,15,3,1,11,2,2,3,2,4,5,406,6,1,1580,149,27,1221,11,3,1,27
